DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Consumption
1/2/2017 12:10,15.18,57.2,0.078,460.5,42.38,17170.12048
1/2/2017 12:20,15.11,57.86,0.074,469.9,43.43,18373.01205
1/2/2017 12:30,15.1,58.33,0.076,476.2,43.25,19009.15663
1/2/2017 12:40,15.26,58.8,0.076,482.3,44.1,18986.0241
1/2/2017 12:50,15.15,60.87,0.075,485.1,44.53,18916.62651
1/2/2017 13:00,15.23,60.53,0.076,487.1,44.09,18997.59036
1/2/2017 13:10,15.22,60.2,0.077,487.6,44.43,19107.46988
1/2/2017 13:20,15.22,59.83,0.076,486.9,44.29,19292.53012
1/2/2017 13:30,15.33,59.16,0.076,484.1,43.72,19072.77108
1/2/2017 13:40,15.41,58.13,0.076,481.1,43.82,18621.68675
1/2/2017 13:50,15.43,58,0.077,477.2,43.68,18586.98795
1/2/2017 14:00,15.56,56.03,0.075,470.9,42.8,18714.21687
1/2/2017 14:10,15.59,55.73,0.075,463.4,42.58,18772.04819
1/2/2017 14:20,15.47,56.29,0.077,451.8,42.83,18644.81928
1/2/2017 14:30,15.55,55.99,0.074,441.9,41.88,18517.59036
1/2/2017 14:40,15.57,56.53,0.076,427.9,42.14,18199.51807
1/2/2017 14:50,15.64,55.35,0.077,413.9,41.5,16800
1/2/2017 15:00,15.59,55.76,0.077,399.4,40.61,16643.85542
1/2/2017 15:10,15.58,57.03,0.077,381.1,42.48,16603.37349
1/2/2017 15:20,15.49,57.19,0.075,364.3,45.96,16649.63855
1/2/2017 15:30,15.45,57.86,0.075,345.8,57.35,16586.0241
1/2/2017 15:40,15.36,57.72,0.075,324.6,79.5,16372.04819
1/2/2017 15:50,15.38,58.02,0.074,302.9,121.3,16210.12048
1/2/2017 16:00,15.37,58.59,0.077,280.3,184,16111.80723
1/2/2017 16:10,15.23,59.76,0.077,260.6,238,16059.75904
1/2/2017 16:20,15.23,61.12,0.075,238.2,253.4,16181.20482
1/2/2017 16:30,15.24,61.63,0.075,216.8,248.1,16314.21687
1/2/2017 16:40,15.19,61.72,0.075,192,227.3,16406.74699
1/2/2017 16:50,15.17,61.76,0.077,165.5,200.6,17008.19277
1/2/2017 17:00,15.22,59.95,0.076,142.6,175,18026.0241
1/2/2017 17:10,15.17,61.92,0.076,119.9,148.2,19836.14458
1/2/2017 17:20,15.02,62.32,0.076,98.7,123.7,22791.3253
1/2/2017 17:30,14.9,61.82,0.079,77.5,98.6,24144.57831
1/2/2017 17:40,14.81,61.79,0.078,58.1,75.3,24734.45783
1/2/2017 17:50,14.68,62.05,0.079,22.4,25.24,25156.62651
1/2/2017 18:00,14.54,64.02,0.074,11.04,11.2,25497.83133
1/2/2017 18:10,14.38,64.55,0.077,6.504,6.524,25497.83133
1/2/2017 18:20,14.23,65.55,0.076,3.071,3.089,25526.74699
1/2/2017 18:30,14.11,65.79,0.081,0.933,0.946,25520.96386
1/2/2017 18:40,14.03,66.72,0.074,0.143,0.189,25382.16867
1/2/2017 18:50,13.95,67.52,0.074,0.037,0.119,25619.27711
1/2/2017 19:00,13.87,68.59,0.075,0.066,0.1,25659.75904
1/2/2017 19:10,13.74,69.46,0.074,0.081,0.093,25636.62651
1/2/2017 19:20,13.55,69.9,0.076,0.029,0.104,25567.22892
1/2/2017 19:30,13.43,69.86,0.076,0.04,0.108,25538.31325
1/2/2017 19:40,13.35,69.86,0.076,0.073,0.078,25411.08434
1/2/2017 19:50,13.2,70.5,0.076,0.055,0.122,25457.3494
1/2/2017 20:00,13.42,68.89,0.073,0.055,0.096,25353.25301
1/2/2017 20:10,13.55,68.12,0.077,0.055,0.074,25723.37349
1/2/2017 20:20,13.42,68.52,0.075,0.055,0.093,25937.3494
1/2/2017 20:30,13.3,69.03,0.075,0.055,0.093,25630.84337
1/2/2017 20:40,13.33,68.72,0.076,0.066,0.108,25549.87952
1/2/2017 20:50,13.45,68.59,0.075,0.066,0.122,25659.75904
1/2/2017 21:00,13.47,66.99,0.074,0.048,0.078,25619.27711
1/2/2017 21:10,13.29,66.99,0.075,0.051,0.067,25630.84337
1/2/2017 21:20,13.15,66.42,0.078,0.055,0.093,25162.40964
1/2/2017 21:30,13.03,66.62,0.074,0.07,0.085,24879.03614
1/2/2017 21:40,12.93,67.29,0.076,0.07,0.111,24566.74699
1/2/2017 21:50,12.88,67.46,0.075,0.051,0.119,24156.14458
1/2/2017 22:00,12.86,67.76,0.074,0.084,0.093,23791.80723
1/2/2017 22:10,12.87,67.96,0.075,0.066,0.134,23323.37349
1/2/2017 22:20,12.92,68.52,0.074,0.037,0.148,23190.36145
1/2/2017 22:30,12.96,68.62,0.075,0.102,0.063,22768.19277
1/2/2017 22:40,12.88,69.33,0.075,0.062,0.152,22236.14458
1/2/2017 22:50,12.77,69.86,0.075,0.11,0.1,21727.22892
1/2/2017 23:00,12.82,70.1,0.075,0.077,0.1,21166.26506
1/2/2017 23:10,12.75,70.4,0.071,0.051,0.152,20755.66265
1/2/2017 23:20,12.54,71.5,0.077,0.051,0.1,20281.44578
1/2/2017 23:30,12.23,72.9,0.077,0.059,0.111,19755.18072
1/2/2017 23:40,12.19,72.8,0.077,0.07,0.122,19043.85542
1/2/2017 23:50,12.31,72.6,0.072,0.044,0.152,18644.81928
1/3/2017 0:00,12.08,74,0.076,0.117,0.093,18072.28916
1/3/2017 0:10,12.16,74,0.072,0.07,0.141,17644.33735
1/3/2017 0:20,12.07,74.1,0.074,0.102,0.119,17204.81928
1/3/2017 0:30,11.48,76.8,0.077,0.07,0.145,16811.56627
1/3/2017 0:40,11.45,77.7,0.074,0.073,0.115,16476.14458
1/3/2017 0:50,11.8,76.6,0.076,0.018,0.23,15984.57831
1/3/2017 1:00,12.23,75.1,0.074,0.062,0.145,15718.55422
1/3/2017 1:10,12.39,71,0.078,0.062,0.148,15498.79518
1/3/2017 1:20,12.42,71.4,0.077,0.059,0.159,15146.0241
1/3/2017 1:30,12.4,71.5,0.075,0.062,0.156,14972.53012
1/3/2017 1:40,11.84,73.4,0.079,0.073,0.152,14943.61446
1/3/2017 1:50,11.51,73,0.076,0.044,0.148,14862.6506
1/3/2017 2:00,11.35,73.6,0.081,0.095,0.134,14475.18072
1/3/2017 2:10,11.27,73.8,0.077,0.055,0.159,14266.98795
1/3/2017 2:20,11.33,74.5,0.073,0.044,0.13,14255.42169
1/3/2017 2:30,11.44,75,0.078,0.081,0.119,14226.50602
1/3/2017 2:40,12.26,75.5,0.076,0.073,0.163,14180.24096
1/3/2017 2:50,13.08,70.9,0.076,0.062,0.174,13983.61446
1/3/2017 3:00,12.78,71.8,0.078,0.055,0.156,13769.63855
1/3/2017 3:10,12.34,73.2,0.076,0.088,0.152,13775.42169
1/3/2017 3:20,12.2,73.8,0.072,0.084,0.178,13804.33735
1/3/2017 3:30,12.04,74.7,0.077,0.077,0.134,13711.80723
1/3/2017 3:40,11.96,74.9,0.077,0.07,0.137,13706.0241
1/3/2017 3:50,11.92,75.2,0.077,0.059,0.182,13486.26506
1/3/2017 4:00,11.85,75.1,0.083,0.077,0.156,13468.91566
1/3/2017 4:10,11.66,75.5,0.084,0.07,0.156,13642.40964
1/3/2017 4:20,11.55,76.1,0.077,0.055,0.156,13625.06024
1/3/2017 4:30,11.6,75.1,0.081,0.073,0.137,13636.62651
1/3/2017 4:40,11.17,77.8,0.076,0.077,0.148,13596.14458
1/3/2017 4:50,10.83,78.5,0.076,0.066,0.148,13578.79518
1/3/2017 5:00,10.74,78.6,0.077,0.048,0.189,13688.6747
1/3/2017 5:10,10.57,80.3,0.081,0.04,0.152,13677.10843
1/3/2017 5:20,10.49,80.3,0.08,0.084,0.141,13891.08434
1/3/2017 5:30,10.69,81.6,0.078,0.073,0.074,13972.04819
1/3/2017 5:40,11.22,80,0.076,0.077,0.171,14301.68675
1/3/2017 5:50,11.36,77.9,0.077,0.062,0.174,14810.60241
1/3/2017 6:00,11.44,77.5,0.079,0.102,0.122,14874.21687
1/3/2017 6:10,11.49,76.7,0.073,0.084,0.159,14648.6747
1/3/2017 6:20,11.33,76.8,0.075,0.062,0.145,14509.87952
1/3/2017 6:30,11.16,77.3,0.082,0.048,0.163,14613.9759
1/3/2017 6:40,10.89,77.5,0.082,0.099,0.111,14579.27711
1/3/2017 6:50,10.27,80.2,0.078,0.077,0.148,14405.78313
1/3/2017 7:00,10.15,80.8,0.08,0.055,0.193,14342.16867
1/3/2017 7:10,10,81.6,0.077,0.062,0.145,14122.40964
1/3/2017 7:20,9.9,81.5,0.076,0.048,0.171,13445.78313
1/3/2017 7:30,9.67,81.6,0.08,0.084,0.145,12595.66265
1/3/2017 7:40,9.27,81.5,0.08,0.059,0.167,11884.33735
1/3/2017 7:50,9.03,81.8,0.079,0.07,0.122,11624.09639
1/3/2017 8:00,8.85,82.7,0.082,0.146,0.223,11780.24096
1/3/2017 8:10,8.68,83.1,0.083,0.834,0.849,11838.07229
1/3/2017 8:20,8.54,83.7,0.078,2.88,2.815,11959.51807
1/3/2017 8:30,8.38,84.9,0.081,6.306,6.119,12167.71084
1/3/2017 8:40,8.5,84.9,0.079,12.91,11.68,12578.31325
1/3/2017 8:50,8.48,85.7,0.082,38,20.54,12861.68675
1/3/2017 9:00,8.4,85.3,0.082,64.8,27.42,13110.36145
1/3/2017 9:10,8.51,85.5,0.083,85.3,33.31,13353.25301
1/3/2017 9:20,8.8,85,0.084,109.4,38.03,13642.40964
1/3/2017 9:30,9.09,84.1,0.081,135.3,40,13885.3012
1/3/2017 9:40,9.62,84.5,0.082,161.3,41.16,14186.0241
1/3/2017 9:50,10.89,85.9,0.085,191.6,40.65,14110.84337
1/3/2017 10:00,12.43,83.3,0.079,220.3,41.27,14139.75904
1/3/2017 10:10,13.02,77.5,0.084,245.9,42.92,14521.44578
1/3/2017 10:20,13.38,74.4,0.078,269.7,43.12,14712.28916
1/3/2017 10:30,13.64,73.2,0.079,294.9,43.18,14989.87952
1/3/2017 10:40,13.88,72.2,0.084,319,43.25,15053.49398
1/3/2017 10:50,14.16,72.3,0.081,339.3,43.08,15244.33735
1/3/2017 11:00,14.54,69.24,0.084,361.2,43.97,15388.91566
1/3/2017 11:10,14.75,67.1,0.078,380.3,44.96,15637.59036
1/3/2017 11:20,14.87,66.57,0.08,397.2,45.17,15840
1/3/2017 11:30,15,65.1,0.083,413.4,44.82,15897.83133
1/3/2017 11:40,15.08,64.4,0.079,428.2,44.18,16025.06024
1/3/2017 11:50,15.18,64.23,0.077,440.5,45.02,16094.45783
1/3/2017 12:00,15.28,64.43,0.074,452.5,44.71,16285.3012
1/3/2017 12:10,15.19,63.6,0.074,462.8,45.04,16372.04819
1/3/2017 12:20,15.18,64.77,0.075,470.7,44.71,16435.66265
1/3/2017 12:30,15.21,65.33,0.076,478,45.15,16614.93976
1/3/2017 12:40,15.31,64.2,0.074,484,44.76,16655.42169
1/3/2017 12:50,15.35,63.13,0.073,488.8,44.76,16788.43373
1/3/2017 13:00,15.43,62.93,0.073,492.7,44.55,16632.28916
1/3/2017 13:10,15.39,62.9,0.074,493.3,44.78,16898.31325
1/3/2017 13:20,15.41,62.83,0.074,491.9,44.84,16880.96386
1/3/2017 13:30,15.57,62.7,0.077,490.1,44.76,16915.66265
1/3/2017 13:40,15.37,63.4,0.076,487.1,44.94,16863.61446
1/3/2017 13:50,15.49,63.46,0.075,480.4,45.25,16759.51807
1/3/2017 14:00,15.57,63.7,0.073,472.9,45.01,16771.08434
1/3/2017 14:10,15.48,63.76,0.075,465.8,44.23,16782.6506
1/3/2017 14:20,15.36,64.16,0.073,455.2,44.07,16597.59036
1/3/2017 14:30,15.35,64.19,0.074,443.9,43.33,16325.78313
1/3/2017 14:40,15.41,64.1,0.074,430.9,43.09,16412.53012
1/3/2017 14:50,15.36,65.23,0.075,415.4,43.03,16296.86747
1/3/2017 15:00,15.44,64.86,0.075,401.3,43.02,16366.26506
