,name,locationStatus,timestamp,rssiOne,rssiTwo
4559,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367551293,-81,-81
4562,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367552346,-82,-82
4565,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367553006,-71,-71
4568,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367554022,-68,-68
4571,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367555149,-74,-74
4574,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367556008,-69,-69
4577,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367557064,-71,-71
4580,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367558320,-74,-74
4583,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367559802,-76,-76
4586,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367560006,-72,-72
4589,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367561282,-65,-65
4592,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367562162,-74,-74
4595,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367563279,-76,-76
4598,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367564043,-71,-71
4601,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367565589,-74,-74
4604,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367566025,-73,-73
4607,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367567512,-69,-69
4610,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367568117,-77,-77
4613,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367569215,-73,-73
4616,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367570046,-77,-77
4619,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367571547,-69,-69
4622,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367572210,-69,-69
4625,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367573211,-82,-82
4628,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367575183,-84,-84
4631,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367575183,-84,-84
4634,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367577357,-79,-79
4637,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367577357,-79,-79
4640,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367578217,-83,-83
4643,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367580751,-77,-77
4646,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367580751,-77,-77
4649,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367582852,-72,-72
4652,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367582852,-72,-72
4655,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367583051,-85,-85
4658,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367584219,-75,-75
4661,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367585039,-75,-75
4664,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367586784,-77,-77
4667,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367587289,-87,-87
4670,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367588566,-86,-86
4673,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367589089,-81,-81
4676,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367590343,-80,-80
4679,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367591428,-76,-76
4682,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367593779,-79,-79
4685,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367593779,-79,-79
4688,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367594981,-75,-75
4691,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367595049,-79,-79
4694,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367596048,-74,-74
4697,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367597204,-71,-71
4700,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367598008,-71,-71
4703,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367599356,-71,-71
4706,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367600218,-68,-68
4709,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367601212,-80,-80
4712,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367602052,-77,-77
4715,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367603130,-74,-74
4718,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367604220,-77,-77
4721,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367605011,-79,-79
4724,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367606295,-74,-74
4727,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367607784,-77,-77
4730,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367608273,-85,-85
4733,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367609091,-63,-63
4736,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367610131,-74,-74
4739,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367611420,-83,-83
4742,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367613181,-75,-75
4745,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367613181,-75,-75
4748,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367614716,-75,-75
4751,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367615460,-79,-79
4754,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367616131,-79,-79
4757,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367617036,-85,-85
4760,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367618047,-76,-76
4763,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367619633,-76,-76
4766,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367620057,-77,-77
4769,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367621277,-80,-80
4772,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367622162,-69,-69
4775,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367623481,-72,-72
4778,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367624035,-80,-80
4781,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367625308,-73,-73
4784,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367626201,-84,-84
4787,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367627004,-73,-73
4790,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367628534,-73,-73
4793,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367629166,-80,-80
4796,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367630098,-76,-76
4799,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367632096,-86,-86
4802,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367632096,-86,-86
4805,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367633661,-84,-84
4808,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367634653,-77,-77
4811,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367636613,-85,-85
4814,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367636613,-85,-85
4817,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367637754,-84,-84
4820,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367638116,-76,-76
4823,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367639173,-83,-83
4826,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367640055,-88,-88
4829,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367641077,-70,-70
4832,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367642831,-71,-71
4835,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367643012,-73,-73
4838,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367645185,-80,-80
4841,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367645185,-80,-80
4844,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367646653,-75,-75
4847,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367647738,-78,-78
4850,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367648134,-80,-80
4853,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367649021,-70,-70
4856,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367650385,-67,-67
4859,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367651094,-72,-72
4862,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367652011,-72,-72
4865,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367653076,-72,-72
4868,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367654141,-70,-70
4871,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367655001,-70,-70
4874,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367656056,-81,-81
4877,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367658200,-74,-74
4880,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367658200,-74,-74
4883,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367660256,-77,-77
4886,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367660256,-77,-77
4889,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367661340,-86,-86
4892,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367663986,-81,-81
4895,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367663986,-81,-81
4898,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367664256,-71,-71
4901,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367665201,-71,-71
4904,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367666456,-71,-71
4907,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367667014,-71,-71
4910,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367668452,-73,-73
4913,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367669016,-76,-76
4916,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367670165,-73,-73
4919,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367673067,-73,-73
4922,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367673067,-73,-73
4925,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367673067,-73,-73
4928,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367674146,-79,-79
4931,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367675227,-82,-82
4934,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367676315,-77,-77
4937,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367677377,-80,-80
4940,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367678465,-78,-78
4943,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367679459,-81,-81
4946,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367680149,-73,-73
4949,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367681689,-82,-82
4952,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367682896,-76,-76
4955,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367683098,-65,-65
4958,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367684418,-83,-83
4961,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367685476,-74,-74
4964,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367686174,-74,-74
4967,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367687281,-84,-84
4970,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367689352,-80,-80
4973,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367689352,-80,-80
4976,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367691477,-75,-75
4979,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367691477,-75,-75
4982,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367692063,-82,-82
4986,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367693138,-86,-86
4990,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367694036,-71,-71
4994,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367696809,-79,-79
4998,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367696809,-79,-79
5002,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367697178,-75,-75
5006,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367699379,-78,-78
5010,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367699379,-78,-78
5014,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367700419,-78,-78
5018,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367702794,-80,-80
5022,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367702794,-80,-80
5026,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367703178,-77,-77
5030,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367707030,-76,-76
5034,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367707030,-76,-76
5038,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367707030,-76,-76
5042,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367707030,-76,-76
5046,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367708153,-79,-79
5050,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367709780,-80,-80
5054,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367710186,-80,-80
5058,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367711061,-84,-84
5062,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367712141,-77,-77
5066,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367713446,-84,-84
5070,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367714071,-81,-81
5074,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367715103,-73,-73
5078,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367716654,-76,-76
5082,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367717511,-72,-72
5086,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367718810,-80,-80
5090,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367720250,-77,-77
5094,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367720250,-77,-77
5098,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367721152,-71,-71
5102,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367722008,-80,-80
5106,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367723276,-76,-76
5110,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367724632,-80,-80
5114,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367725341,-83,-83
5118,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367726821,-85,-85
5122,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367727132,-82,-82
5126,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367728100,-76,-76
5130,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367729005,-77,-77
5134,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367730066,-80,-80
5138,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367731810,-79,-79
5142,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367732225,-72,-72
5146,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367733385,-77,-77
5150,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367734147,-71,-71
5154,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367735219,-71,-71
5158,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367736063,-76,-76
5162,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367738349,-82,-82
5166,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367738349,-82,-82
5170,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367739021,-81,-81
5174,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367741586,-78,-78
5178,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367741586,-78,-78
5182,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367742499,-79,-79
5186,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367743124,-83,-83
5190,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367744016,-83,-83
5194,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367745259,-85,-85
5198,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367746391,-84,-84
5202,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367747322,-76,-76
5206,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367748028,-78,-78
5210,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367749102,-81,-81
5214,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367750372,-85,-85
5218,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367753106,-77,-77
5222,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367753106,-77,-77
5226,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367753106,-77,-77
5230,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367754401,-79,-79
5234,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367756396,-86,-86
5238,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367756396,-86,-86
5242,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367759146,-74,-74
5246,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367759146,-74,-74
5250,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367759146,-74,-74
5254,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367760472,-79,-79
5258,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367761387,-83,-83
5262,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367764077,-82,-82
5266,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367764077,-82,-82
5270,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367764077,-82,-82
5274,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367765705,-81,-81
5277,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367766194,-80,-80
5280,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367768150,-83,-83
5284,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367768150,-83,-83
5288,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367769132,-84,-84
5292,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367770362,-80,-80
5296,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367772307,-72,-72
5300,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367772307,-72,-72
5304,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367773426,-69,-69
5308,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367774016,-74,-74
5312,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367779308,-79,-79
5316,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367779308,-79,-79
5320,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367779308,-79,-79
5324,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367779308,-79,-79
5328,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367779308,-79,-79
5332,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367780228,-77,-77
5336,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367781068,-80,-80
5340,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367782574,-75,-75
5344,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367783634,-72,-72
5348,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367784759,-82,-82
5352,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367785307,-79,-79
5356,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367786001,-78,-78
5360,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367787271,-72,-72
5364,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367788095,-79,-79
5368,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367790429,-74,-74
5372,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367790429,-74,-74
5376,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367791511,-76,-76
5380,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367792116,-76,-76
5384,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367793223,-77,-77
5388,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367794317,-79,-79
5392,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367795017,-81,-81
5396,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367796249,-79,-79
5400,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367797065,-78,-78
5404,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367798110,-75,-75
5408,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367799234,-71,-71
5412,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367800356,-84,-84
5416,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367801097,-77,-77
5420,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367803472,-76,-76
5424,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367803472,-76,-76
5428,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367806475,-75,-75
5432,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367806475,-75,-75
5436,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367806475,-75,-75
5440,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367807763,-83,-83
5444,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367808366,-86,-86
5448,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367809500,-83,-83
5452,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367810513,-88,-88
5456,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367811165,-78,-78
5460,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367812005,-77,-77
5464,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367813549,-73,-73
5468,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367814152,-74,-74
5472,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367815016,-73,-73
5476,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367816441,-86,-86
5480,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367817312,-70,-70
5484,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367818019,-71,-71
5488,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367819014,-77,-77
5492,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367821186,-81,-81
5496,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367821186,-81,-81
5500,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367822033,-83,-83
5504,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367823532,-84,-84
5508,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367824391,-81,-81
5512,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367827180,-80,-80
5516,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367827180,-80,-80
5520,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367827180,-80,-80
5524,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367829033,-71,-71
5528,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367829033,-71,-71
5532,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367830112,-73,-73
5536,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367831016,-69,-69
5540,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367833352,-77,-77
5544,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367833352,-77,-77
5548,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367834446,-79,-79
5552,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367835279,-88,-88
5556,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367836140,-78,-78
5560,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367837192,-75,-75
5564,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367838255,-80,-80
5568,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367839780,-71,-71
5572,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367840356,-76,-76
5576,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367843116,-79,-79
5580,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367843116,-79,-79
5584,FF:FF:C2:1E:02:D2,IN_VESTIBULE,1551367843116,-79,-79
