,name,locationStatus,timestamp,rssiOne,rssiTwo
144,FF:FF:C0:21:EF:1A,INSIDE,1551367532919,-89,-89
148,FF:FF:C0:21:EF:1A,INSIDE,1551367533389,-92,-92
161,FF:FF:C0:21:EF:1A,INSIDE,1551367541525,-91,-91
165,FF:FF:C0:21:EF:1A,INSIDE,1551367541525,-91,-91
169,FF:FF:C0:21:EF:1A,INSIDE,1551367541525,-91,-91
173,FF:FF:C0:21:EF:1A,INSIDE,1551367541525,-91,-91
177,FF:FF:C0:21:EF:1A,INSIDE,1551367541525,-91,-91
181,FF:FF:C0:21:EF:1A,INSIDE,1551367543017,-91,-91
185,FF:FF:C0:21:EF:1A,INSIDE,1551367543017,-91,-91
189,FF:FF:C0:21:EF:1A,INSIDE,1551367544267,-91,-91
193,FF:FF:C0:21:EF:1A,INSIDE,1551367547197,-92,-92
197,FF:FF:C0:21:EF:1A,INSIDE,1551367547197,-92,-92
201,FF:FF:C0:21:EF:1A,INSIDE,1551367547197,-92,-92
205,FF:FF:C0:21:EF:1A,INSIDE,1551367548123,-93,-93
209,FF:FF:C0:21:EF:1A,INSIDE,1551367549187,-89,-89
213,FF:FF:C0:21:EF:1A,INSIDE,1551367550017,-94,-94
217,FF:FF:C0:21:EF:1A,INSIDE,1551367551726,-93,-93
221,FF:FF:C0:21:EF:1A,INSIDE,1551367554704,-96,-96
224,FF:FF:C0:21:EF:1A,INSIDE,1551367554704,-96,-96
227,FF:FF:C0:21:EF:1A,INSIDE,1551367554704,-96,-96
230,FF:FF:C0:21:EF:1A,INSIDE,1551367555771,-93,-93
234,FF:FF:C0:21:EF:1A,INSIDE,1551367557117,-86,-86
238,FF:FF:C0:21:EF:1A,INSIDE,1551367557117,-86,-86
242,FF:FF:C0:21:EF:1A,INSIDE,1551367558543,-88,-88
246,FF:FF:C0:21:EF:1A,INSIDE,1551367559122,-89,-89
250,FF:FF:C0:21:EF:1A,INSIDE,1551367560035,-86,-86
254,FF:FF:C0:21:EF:1A,INSIDE,1551367561482,-88,-88
258,FF:FF:C0:21:EF:1A,INSIDE,1551367562237,-83,-83
262,FF:FF:C0:21:EF:1A,INSIDE,1551367563279,-93,-93
266,FF:FF:C0:21:EF:1A,INSIDE,1551367564302,-85,-85
270,FF:FF:C0:21:EF:1A,INSIDE,1551367565354,-93,-93
274,FF:FF:C0:21:EF:1A,INSIDE,1551367566457,-92,-92
278,FF:FF:C0:21:EF:1A,INSIDE,1551367567083,-93,-93
282,FF:FF:C0:21:EF:1A,INSIDE,1551367568084,-93,-93
286,FF:FF:C0:21:EF:1A,INSIDE,1551367569401,-91,-91
290,FF:FF:C0:21:EF:1A,INSIDE,1551367570926,-96,-96
294,FF:FF:C0:21:EF:1A,INSIDE,1551367571547,-90,-90
298,FF:FF:C0:21:EF:1A,INSIDE,1551367576935,-94,-94
302,FF:FF:C0:21:EF:1A,INSIDE,1551367576935,-94,-94
306,FF:FF:C0:21:EF:1A,INSIDE,1551367576935,-94,-94
310,FF:FF:C0:21:EF:1A,INSIDE,1551367576935,-94,-94
314,FF:FF:C0:21:EF:1A,INSIDE,1551367576935,-94,-94
318,FF:FF:C0:21:EF:1A,INSIDE,1551367577209,-91,-91
322,FF:FF:C0:21:EF:1A,INSIDE,1551367579009,-95,-95
326,FF:FF:C0:21:EF:1A,INSIDE,1551367579009,-95,-95
330,FF:FF:C0:21:EF:1A,INSIDE,1551367580513,-89,-89
334,FF:FF:C0:21:EF:1A,INSIDE,1551367581223,-94,-94
338,FF:FF:C0:21:EF:1A,INSIDE,1551367582018,-87,-87
342,FF:FF:C0:21:EF:1A,INSIDE,1551367583088,-86,-86
345,FF:FF:C0:21:EF:1A,INSIDE,1551367584409,-83,-83
349,FF:FF:C0:21:EF:1A,INSIDE,1551367585229,-78,-78
353,FF:FF:C0:21:EF:1A,INSIDE,1551367586290,-84,-84
357,FF:FF:C0:21:EF:1A,INSIDE,1551367587119,-89,-89
367,FF:FF:C0:21:EF:1A,INSIDE,1551367594377,-96,-96
371,FF:FF:C0:21:EF:1A,INSIDE,1551367594377,-96,-96
375,FF:FF:C0:21:EF:1A,INSIDE,1551367594377,-96,-96
378,FF:FF:C0:21:EF:1A,INSIDE,1551367594377,-96,-96
382,FF:FF:C0:21:EF:1A,INSIDE,1551367594377,-96,-96
386,FF:FF:C0:21:EF:1A,INSIDE,1551367596066,-93,-93
390,FF:FF:C0:21:EF:1A,INSIDE,1551367596066,-93,-93
394,FF:FF:C0:21:EF:1A,INSIDE,1551367600970,-94,-94
398,FF:FF:C0:21:EF:1A,INSIDE,1551367600970,-94,-94
402,FF:FF:C0:21:EF:1A,INSIDE,1551367600970,-94,-94
406,FF:FF:C0:21:EF:1A,INSIDE,1551367600970,-94,-94
409,FF:FF:C0:21:EF:1A,INSIDE,1551367602320,-90,-90
412,FF:FF:C0:21:EF:1A,INSIDE,1551367602320,-90,-90
415,FF:FF:C0:21:EF:1A,INSIDE,1551367603582,-92,-92
418,FF:FF:C0:21:EF:1A,INSIDE,1551367604250,-89,-89
422,FF:FF:C0:21:EF:1A,INSIDE,1551367605492,-89,-89
426,FF:FF:C0:21:EF:1A,INSIDE,1551367606319,-91,-91
430,FF:FF:C0:21:EF:1A,INSIDE,1551367607030,-89,-89
434,FF:FF:C0:21:EF:1A,INSIDE,1551367608088,-94,-94
438,FF:FF:C0:21:EF:1A,INSIDE,1551367609051,-93,-93
442,FF:FF:C0:21:EF:1A,INSIDE,1551367610410,-92,-92
464,FF:FF:C0:21:EF:1A,INSIDE,1551367621878,-96,-96
468,FF:FF:C0:21:EF:1A,INSIDE,1551367621878,-96,-96
472,FF:FF:C0:21:EF:1A,INSIDE,1551367621878,-96,-96
476,FF:FF:C0:21:EF:1A,INSIDE,1551367621878,-96,-96
480,FF:FF:C0:21:EF:1A,INSIDE,1551367621878,-96,-96
484,FF:FF:C0:21:EF:1A,INSIDE,1551367622329,-98,-98
488,FF:FF:C0:21:EF:1A,INSIDE,1551367623828,-90,-90
492,FF:FF:C0:21:EF:1A,INSIDE,1551367624011,-88,-88
496,FF:FF:C0:21:EF:1A,INSIDE,1551367625112,-93,-93
500,FF:FF:C0:21:EF:1A,INSIDE,1551367626770,-91,-91
504,FF:FF:C0:21:EF:1A,INSIDE,1551367627023,-89,-89
508,FF:FF:C0:21:EF:1A,INSIDE,1551367628534,-78,-78
512,FF:FF:C0:21:EF:1A,INSIDE,1551367629139,-86,-86
516,FF:FF:C0:21:EF:1A,INSIDE,1551367630087,-86,-86
519,FF:FF:C0:21:EF:1A,INSIDE,1551367631506,-91,-91
522,FF:FF:C0:21:EF:1A,INSIDE,1551367632422,-91,-91
526,FF:FF:C0:21:EF:1A,INSIDE,1551367633173,-87,-87
530,FF:FF:C0:21:EF:1A,INSIDE,1551367634452,-91,-91
534,FF:FF:C0:21:EF:1A,INSIDE,1551367635025,-93,-93
538,FF:FF:C0:21:EF:1A,INSIDE,1551367637214,-93,-93
542,FF:FF:C0:21:EF:1A,INSIDE,1551367637214,-93,-93
546,FF:FF:C0:21:EF:1A,INSIDE,1551367640469,-89,-89
550,FF:FF:C0:21:EF:1A,INSIDE,1551367640469,-89,-89
554,FF:FF:C0:21:EF:1A,INSIDE,1551367640469,-89,-89
558,FF:FF:C0:21:EF:1A,INSIDE,1551367642623,-96,-96
562,FF:FF:C0:21:EF:1A,INSIDE,1551367642623,-96,-96
566,FF:FF:C0:21:EF:1A,INSIDE,1551367643106,-93,-93
570,FF:FF:C0:21:EF:1A,INSIDE,1551367646456,-94,-94
574,FF:FF:C0:21:EF:1A,INSIDE,1551367646456,-94,-94
578,FF:FF:C0:21:EF:1A,INSIDE,1551367646456,-94,-94
582,FF:FF:C0:21:EF:1A,INSIDE,1551367649104,-84,-84
586,FF:FF:C0:21:EF:1A,INSIDE,1551367649104,-84,-84
590,FF:FF:C0:21:EF:1A,INSIDE,1551367649104,-84,-84
594,FF:FF:C0:21:EF:1A,INSIDE,1551367650013,-86,-86
597,FF:FF:C0:21:EF:1A,INSIDE,1551367651150,-79,-79
601,FF:FF:C0:21:EF:1A,INSIDE,1551367652621,-88,-88
605,FF:FF:C0:21:EF:1A,INSIDE,1551367653076,-79,-79
609,FF:FF:C0:21:EF:1A,INSIDE,1551367654174,-89,-89
613,FF:FF:C0:21:EF:1A,INSIDE,1551367655178,-93,-93
617,FF:FF:C0:21:EF:1A,INSIDE,1551367656237,-74,-74
621,FF:FF:C0:21:EF:1A,INSIDE,1551367657303,-85,-85
625,FF:FF:C0:21:EF:1A,INSIDE,1551367658019,-81,-81
629,FF:FF:C0:21:EF:1A,INSIDE,1551367659134,-88,-88
633,FF:FF:C0:21:EF:1A,INSIDE,1551367660404,-79,-79
637,FF:FF:C0:21:EF:1A,INSIDE,1551367661136,-85,-85
641,FF:FF:C0:21:EF:1A,INSIDE,1551367662041,-86,-86
645,FF:FF:C0:21:EF:1A,INSIDE,1551367663330,-94,-94
649,FF:FF:C0:21:EF:1A,INSIDE,1551367664105,-95,-95
653,FF:FF:C0:21:EF:1A,INSIDE,1551367668262,-93,-93
657,FF:FF:C0:21:EF:1A,INSIDE,1551367668262,-93,-93
661,FF:FF:C0:21:EF:1A,INSIDE,1551367668262,-93,-93
664,FF:FF:C0:21:EF:1A,INSIDE,1551367668262,-93,-93
667,FF:FF:C0:21:EF:1A,INSIDE,1551367669033,-93,-93
670,FF:FF:C0:21:EF:1A,INSIDE,1551367670785,-89,-89
674,FF:FF:C0:21:EF:1A,INSIDE,1551367671012,-93,-93
678,FF:FF:C0:21:EF:1A,INSIDE,1551367672100,-90,-90
682,FF:FF:C0:21:EF:1A,INSIDE,1551367675447,-95,-95
686,FF:FF:C0:21:EF:1A,INSIDE,1551367675447,-95,-95
690,FF:FF:C0:21:EF:1A,INSIDE,1551367675447,-95,-95
694,FF:FF:C0:21:EF:1A,INSIDE,1551367676098,-88,-88
698,FF:FF:C0:21:EF:1A,INSIDE,1551367677184,-95,-95
702,FF:FF:C0:21:EF:1A,INSIDE,1551367680583,-92,-92
706,FF:FF:C0:21:EF:1A,INSIDE,1551367680583,-92,-92
710,FF:FF:C0:21:EF:1A,INSIDE,1551367680583,-92,-92
714,FF:FF:C0:21:EF:1A,INSIDE,1551367682345,-87,-87
718,FF:FF:C0:21:EF:1A,INSIDE,1551367682345,-87,-87
722,FF:FF:C0:21:EF:1A,INSIDE,1551367683098,-85,-85
726,FF:FF:C0:21:EF:1A,INSIDE,1551367684863,-85,-85
730,FF:FF:C0:21:EF:1A,INSIDE,1551367685275,-93,-93
734,FF:FF:C0:21:EF:1A,INSIDE,1551367686548,-86,-86
737,FF:FF:C0:21:EF:1A,INSIDE,1551367687653,-94,-94
740,FF:FF:C0:21:EF:1A,INSIDE,1551367688026,-93,-93
743,FF:FF:C0:21:EF:1A,INSIDE,1551367689102,-96,-96
747,FF:FF:C0:21:EF:1A,INSIDE,1551367690187,-95,-95
751,FF:FF:C0:21:EF:1A,INSIDE,1551367691271,-89,-89
754,FF:FF:C0:21:EF:1A,INSIDE,1551367692420,-91,-91
757,FF:FF:C0:21:EF:1A,INSIDE,1551367693707,-93,-93
760,FF:FF:C0:21:EF:1A,INSIDE,1551367694288,-92,-92
762,FF:FF:C0:21:EF:1A,INSIDE,1551367695710,-94,-94
764,FF:FF:C0:21:EF:1A,INSIDE,1551367696385,-94,-94
767,FF:FF:C0:21:EF:1A,INSIDE,1551367697006,-88,-88
770,FF:FF:C0:21:EF:1A,INSIDE,1551367698073,-91,-91
773,FF:FF:C0:21:EF:1A,INSIDE,1551367699006,-88,-88
777,FF:FF:C0:21:EF:1A,INSIDE,1551367700097,-80,-80
781,FF:FF:C0:21:EF:1A,INSIDE,1551367702497,-88,-88
785,FF:FF:C0:21:EF:1A,INSIDE,1551367702497,-88,-88
789,FF:FF:C0:21:EF:1A,INSIDE,1551367703626,-86,-86
793,FF:FF:C0:21:EF:1A,INSIDE,1551367704146,-88,-88
797,FF:FF:C0:21:EF:1A,INSIDE,1551367705538,-86,-86
801,FF:FF:C0:21:EF:1A,INSIDE,1551367706031,-88,-88
805,FF:FF:C0:21:EF:1A,INSIDE,1551367707031,-80,-80
809,FF:FF:C0:21:EF:1A,INSIDE,1551367708298,-89,-89
813,FF:FF:C0:21:EF:1A,INSIDE,1551367709380,-83,-83
816,FF:FF:C0:21:EF:1A,INSIDE,1551367710260,-82,-82
820,FF:FF:C0:21:EF:1A,INSIDE,1551367711115,-88,-88
824,FF:FF:C0:21:EF:1A,INSIDE,1551367712541,-97,-97
828,FF:FF:C0:21:EF:1A,INSIDE,1551367714079,-93,-93
832,FF:FF:C0:21:EF:1A,INSIDE,1551367714079,-93,-93
836,FF:FF:C0:21:EF:1A,INSIDE,1551367715464,-96,-96
840,FF:FF:C0:21:EF:1A,INSIDE,1551367716179,-93,-93
844,FF:FF:C0:21:EF:1A,INSIDE,1551367717294,-93,-93
848,FF:FF:C0:21:EF:1A,INSIDE,1551367720421,-95,-95
852,FF:FF:C0:21:EF:1A,INSIDE,1551367720421,-95,-95
856,FF:FF:C0:21:EF:1A,INSIDE,1551367720421,-95,-95
860,FF:FF:C0:21:EF:1A,INSIDE,1551367724294,-92,-92
864,FF:FF:C0:21:EF:1A,INSIDE,1551367724294,-92,-92
868,FF:FF:C0:21:EF:1A,INSIDE,1551367724294,-92,-92
872,FF:FF:C0:21:EF:1A,INSIDE,1551367724294,-92,-92
876,FF:FF:C0:21:EF:1A,INSIDE,1551367725413,-95,-95
880,FF:FF:C0:21:EF:1A,INSIDE,1551367726064,-95,-95
884,FF:FF:C0:21:EF:1A,INSIDE,1551367727500,-80,-80
888,FF:FF:C0:21:EF:1A,INSIDE,1551367728129,-86,-86
892,FF:FF:C0:21:EF:1A,INSIDE,1551367729181,-84,-84
896,FF:FF:C0:21:EF:1A,INSIDE,1551367731345,-83,-83
899,FF:FF:C0:21:EF:1A,INSIDE,1551367731345,-83,-83
902,FF:FF:C0:21:EF:1A,INSIDE,1551367732823,-86,-86
905,FF:FF:C0:21:EF:1A,INSIDE,1551367733113,-85,-85
908,FF:FF:C0:21:EF:1A,INSIDE,1551367734124,-88,-88
911,FF:FF:C0:21:EF:1A,INSIDE,1551367735582,-89,-89
915,FF:FF:C0:21:EF:1A,INSIDE,1551367738155,-86,-86
919,FF:FF:C0:21:EF:1A,INSIDE,1551367738155,-86,-86
923,FF:FF:C0:21:EF:1A,INSIDE,1551367738155,-86,-86
927,FF:FF:C0:21:EF:1A,INSIDE,1551367740182,-87,-87
930,FF:FF:C0:21:EF:1A,INSIDE,1551367740182,-87,-87
945,FF:FF:C0:21:EF:1A,INSIDE,1551367749685,-93,-93
949,FF:FF:C0:21:EF:1A,INSIDE,1551367749685,-93,-93
953,FF:FF:C0:21:EF:1A,INSIDE,1551367749685,-93,-93
957,FF:FF:C0:21:EF:1A,INSIDE,1551367749685,-93,-93
961,FF:FF:C0:21:EF:1A,INSIDE,1551367749685,-93,-93
965,FF:FF:C0:21:EF:1A,INSIDE,1551367750562,-92,-92
968,FF:FF:C0:21:EF:1A,INSIDE,1551367752929,-87,-87
972,FF:FF:C0:21:EF:1A,INSIDE,1551367752929,-87,-87
976,FF:FF:C0:21:EF:1A,INSIDE,1551367753308,-91,-91
980,FF:FF:C0:21:EF:1A,INSIDE,1551367755491,-89,-89
984,FF:FF:C0:21:EF:1A,INSIDE,1551367755491,-89,-89
988,FF:FF:C0:21:EF:1A,INSIDE,1551367756113,-94,-94
992,FF:FF:C0:21:EF:1A,INSIDE,1551367757847,-86,-86
996,FF:FF:C0:21:EF:1A,INSIDE,1551367758876,-92,-92
1000,FF:FF:C0:21:EF:1A,INSIDE,1551367759582,-91,-91
1004,FF:FF:C0:21:EF:1A,INSIDE,1551367760108,-83,-83
1008,FF:FF:C0:21:EF:1A,INSIDE,1551367761215,-74,-74
1012,FF:FF:C0:21:EF:1A,INSIDE,1551367762284,-77,-77
1016,FF:FF:C0:21:EF:1A,INSIDE,1551367763793,-83,-83
1020,FF:FF:C0:21:EF:1A,INSIDE,1551367764233,-82,-82
1024,FF:FF:C0:21:EF:1A,INSIDE,1551367765034,-86,-86
1028,FF:FF:C0:21:EF:1A,INSIDE,1551367766108,-94,-94
1031,FF:FF:C0:21:EF:1A,INSIDE,1551367767047,-94,-94
1034,FF:FF:C0:21:EF:1A,INSIDE,1551367768268,-89,-89
1036,FF:FF:C0:21:EF:1A,INSIDE,1551367769362,-96,-96
1038,FF:FF:C0:21:EF:1A,INSIDE,1551367770476,-94,-94
1040,FF:FF:C0:21:EF:1A,INSIDE,1551367771471,-95,-95
1043,FF:FF:C0:21:EF:1A,INSIDE,1551367772138,-94,-94
1046,FF:FF:C0:21:EF:1A,INSIDE,1551367774712,-90,-90
1050,FF:FF:C0:21:EF:1A,INSIDE,1551367774712,-90,-90
1054,FF:FF:C0:21:EF:1A,INSIDE,1551367776418,-94,-94
1058,FF:FF:C0:21:EF:1A,INSIDE,1551367776418,-94,-94
1062,FF:FF:C0:21:EF:1A,INSIDE,1551367777850,-82,-82
1066,FF:FF:C0:21:EF:1A,INSIDE,1551367778307,-87,-87
1070,FF:FF:C0:21:EF:1A,INSIDE,1551367779308,-88,-88
1074,FF:FF:C0:21:EF:1A,INSIDE,1551367781470,-96,-96
1078,FF:FF:C0:21:EF:1A,INSIDE,1551367781470,-96,-96
1082,FF:FF:C0:21:EF:1A,INSIDE,1551367784262,-86,-86
1086,FF:FF:C0:21:EF:1A,INSIDE,1551367784262,-86,-86
1089,FF:FF:C0:21:EF:1A,INSIDE,1551367784262,-86,-86
1092,FF:FF:C0:21:EF:1A,INSIDE,1551367785107,-83,-83
1095,FF:FF:C0:21:EF:1A,INSIDE,1551367786010,-75,-75
1099,FF:FF:C0:21:EF:1A,INSIDE,1551367787550,-86,-86
1103,FF:FF:C0:21:EF:1A,INSIDE,1551367788550,-86,-86
1107,FF:FF:C0:21:EF:1A,INSIDE,1551367789213,-88,-88
1135,FF:FF:C0:21:EF:1A,INSIDE,1551367802153,-96,-96
1139,FF:FF:C0:21:EF:1A,INSIDE,1551367802153,-96,-96
1143,FF:FF:C0:21:EF:1A,INSIDE,1551367802153,-96,-96
1147,FF:FF:C0:21:EF:1A,INSIDE,1551367802153,-96,-96
1151,FF:FF:C0:21:EF:1A,INSIDE,1551367802153,-96,-96
1155,FF:FF:C0:21:EF:1A,INSIDE,1551367803445,-94,-94
1159,FF:FF:C0:21:EF:1A,INSIDE,1551367805590,-96,-96
1163,FF:FF:C0:21:EF:1A,INSIDE,1551367805590,-96,-96
1167,FF:FF:C0:21:EF:1A,INSIDE,1551367806023,-90,-90
1171,FF:FF:C0:21:EF:1A,INSIDE,1551367807272,-93,-93
1175,FF:FF:C0:21:EF:1A,INSIDE,1551367808151,-89,-89
1179,FF:FF:C0:21:EF:1A,INSIDE,1551367809233,-92,-92
1231,FF:FF:C0:21:EF:1A,INSIDE,1551367830128,-95,-95
1235,FF:FF:C0:21:EF:1A,INSIDE,1551367830128,-95,-95
1239,FF:FF:C0:21:EF:1A,INSIDE,1551367830128,-95,-95
1243,FF:FF:C0:21:EF:1A,INSIDE,1551367830128,-95,-95
1247,FF:FF:C0:21:EF:1A,INSIDE,1551367830128,-95,-95
1251,FF:FF:C0:21:EF:1A,INSIDE,1551367831814,-94,-94
1254,FF:FF:C0:21:EF:1A,INSIDE,1551367835490,-89,-89
1257,FF:FF:C0:21:EF:1A,INSIDE,1551367835490,-89,-89
1260,FF:FF:C0:21:EF:1A,INSIDE,1551367835490,-89,-89
1263,FF:FF:C0:21:EF:1A,INSIDE,1551367835490,-89,-89
1267,FF:FF:C0:21:EF:1A,INSIDE,1551367836559,-93,-93
1271,FF:FF:C0:21:EF:1A,INSIDE,1551367839767,-89,-89
1275,FF:FF:C0:21:EF:1A,INSIDE,1551367839767,-89,-89
1279,FF:FF:C0:21:EF:1A,INSIDE,1551367839767,-89,-89
1283,FF:FF:C0:21:EF:1A,INSIDE,1551367840025,-89,-89
1287,FF:FF:C0:21:EF:1A,INSIDE,1551367841122,-92,-92
1291,FF:FF:C0:21:EF:1A,INSIDE,1551367842958,-91,-91
1295,FF:FF:C0:21:EF:1A,INSIDE,1551367843179,-80,-80
1299,FF:FF:C0:21:EF:1A,INSIDE,1551367844411,-90,-90
1303,FF:FF:C0:21:EF:1A,INSIDE,1551367845072,-95,-95
1307,FF:FF:C0:21:EF:1A,INSIDE,1551367847224,-95,-95
1311,FF:FF:C0:21:EF:1A,INSIDE,1551367847224,-95,-95
1315,FF:FF:C0:21:EF:1A,INSIDE,1551367849313,-91,-91
1319,FF:FF:C0:21:EF:1A,INSIDE,1551367849313,-91,-91
1323,FF:FF:C0:21:EF:1A,INSIDE,1551367852121,-93,-93
1326,FF:FF:C0:21:EF:1A,INSIDE,1551367852121,-93,-93
1329,FF:FF:C0:21:EF:1A,INSIDE,1551367852121,-93,-93
1332,FF:FF:C0:21:EF:1A,INSIDE,1551367853010,-94,-94
1335,FF:FF:C0:21:EF:1A,INSIDE,1551367854288,-93,-93
1342,FF:FF:C0:21:EF:1A,INSIDE,1551367861965,-90,-90
1345,FF:FF:C0:21:EF:1A,INSIDE,1551367861965,-90,-90
1348,FF:FF:C0:21:EF:1A,INSIDE,1551367861965,-90,-90
1352,FF:FF:C0:21:EF:1A,INSIDE,1551367861965,-90,-90
1356,FF:FF:C0:21:EF:1A,INSIDE,1551367861965,-90,-90
1360,FF:FF:C0:21:EF:1A,INSIDE,1551367862113,-90,-90
1364,FF:FF:C0:21:EF:1A,INSIDE,1551367863669,-86,-86
1374,FF:FF:C0:21:EF:1A,INSIDE,1551367870486,-94,-94
1378,FF:FF:C0:21:EF:1A,INSIDE,1551367870486,-94,-94
1382,FF:FF:C0:21:EF:1A,INSIDE,1551367870486,-94,-94
1386,FF:FF:C0:21:EF:1A,INSIDE,1551367870486,-94,-94
1390,FF:FF:C0:21:EF:1A,INSIDE,1551367870486,-94,-94
1393,FF:FF:C0:21:EF:1A,INSIDE,1551367875671,-93,-93
1396,FF:FF:C0:21:EF:1A,INSIDE,1551367875671,-93,-93
1399,FF:FF:C0:21:EF:1A,INSIDE,1551367875671,-93,-93
1402,FF:FF:C0:21:EF:1A,INSIDE,1551367875671,-93,-93
1405,FF:FF:C0:21:EF:1A,INSIDE,1551367875671,-93,-93
1408,FF:FF:C0:21:EF:1A,INSIDE,1551367878372,-96,-96
1411,FF:FF:C0:21:EF:1A,INSIDE,1551367878372,-96,-96
1415,FF:FF:C0:21:EF:1A,INSIDE,1551367878372,-96,-96
1419,FF:FF:C0:21:EF:1A,INSIDE,1551367879442,-91,-91
1423,FF:FF:C0:21:EF:1A,INSIDE,1551367880036,-93,-93
1427,FF:FF:C0:21:EF:1A,INSIDE,1551367881119,-84,-84
1431,FF:FF:C0:21:EF:1A,INSIDE,1551367882196,-92,-92
1435,FF:FF:C0:21:EF:1A,INSIDE,1551367885558,-93,-93
1439,FF:FF:C0:21:EF:1A,INSIDE,1551367885558,-93,-93
1443,FF:FF:C0:21:EF:1A,INSIDE,1551367885558,-93,-93
1447,FF:FF:C0:21:EF:1A,INSIDE,1551367886664,-87,-87
1451,FF:FF:C0:21:EF:1A,INSIDE,1551367887118,-88,-88
1455,FF:FF:C0:21:EF:1A,INSIDE,1551367888394,-91,-91
1459,FF:FF:C0:21:EF:1A,INSIDE,1551367889395,-94,-94
1462,FF:FF:C0:21:EF:1A,INSIDE,1551367890082,-91,-91
1465,FF:FF:C0:21:EF:1A,INSIDE,1551367892246,-96,-96
1468,FF:FF:C0:21:EF:1A,INSIDE,1551367892246,-96,-96
1472,FF:FF:C0:21:EF:1A,INSIDE,1551367894380,-95,-95
1476,FF:FF:C0:21:EF:1A,INSIDE,1551367894380,-95,-95
1480,FF:FF:C0:21:EF:1A,INSIDE,1551367897099,-88,-88
1484,FF:FF:C0:21:EF:1A,INSIDE,1551367897099,-88,-88
1488,FF:FF:C0:21:EF:1A,INSIDE,1551367897099,-88,-88
1492,FF:FF:C0:21:EF:1A,INSIDE,1551367898394,-96,-96
1496,FF:FF:C0:21:EF:1A,INSIDE,1551367899280,-93,-93
1500,FF:FF:C0:21:EF:1A,INSIDE,1551367900360,-87,-87
1504,FF:FF:C0:21:EF:1A,INSIDE,1551367901453,-91,-91
1508,FF:FF:C0:21:EF:1A,INSIDE,1551367902213,-91,-91
1512,FF:FF:C0:21:EF:1A,INSIDE,1551367903091,-91,-91
1516,FF:FF:C0:21:EF:1A,INSIDE,1551367904164,-89,-89
1520,FF:FF:C0:21:EF:1A,INSIDE,1551367905849,-93,-93
1524,FF:FF:C0:21:EF:1A,INSIDE,1551367906205,-93,-93
1528,FF:FF:C0:21:EF:1A,INSIDE,1551367907150,-93,-93
1532,FF:FF:C0:21:EF:1A,INSIDE,1551367908241,-97,-97
1536,FF:FF:C0:21:EF:1A,INSIDE,1551367913132,-96,-96
1540,FF:FF:C0:21:EF:1A,INSIDE,1551367913132,-96,-96
