,name,locationStatus,timestamp,rssiOne,rssiTwo
755,FF:FF:C0:21:EF:BF,INSIDE,1551367693338,-86,-86
758,FF:FF:C0:21:EF:BF,INSIDE,1551367693338,-86,-86
761,FF:FF:C0:21:EF:BF,INSIDE,1551367694271,-88,-88
763,FF:FF:C0:21:EF:BF,INSIDE,1551367695909,-89,-89
765,FF:FF:C0:21:EF:BF,INSIDE,1551367697009,-89,-89
768,FF:FF:C0:21:EF:BF,INSIDE,1551367697009,-89,-89
771,FF:FF:C0:21:EF:BF,INSIDE,1551367698058,-84,-84
774,FF:FF:C0:21:EF:BF,INSIDE,1551367699140,-87,-87
778,FF:FF:C0:21:EF:BF,INSIDE,1551367700225,-90,-90
782,FF:FF:C0:21:EF:BF,INSIDE,1551367701700,-92,-92
786,FF:FF:C0:21:EF:BF,INSIDE,1551367702191,-89,-89
790,FF:FF:C0:21:EF:BF,INSIDE,1551367703379,-88,-88
794,FF:FF:C0:21:EF:BF,INSIDE,1551367704473,-83,-83
798,FF:FF:C0:21:EF:BF,INSIDE,1551367705943,-93,-93
802,FF:FF:C0:21:EF:BF,INSIDE,1551367707248,-90,-90
806,FF:FF:C0:21:EF:BF,INSIDE,1551367707248,-90,-90
810,FF:FF:C0:21:EF:BF,INSIDE,1551367712141,-92,-92
814,FF:FF:C0:21:EF:BF,INSIDE,1551367712141,-92,-92
817,FF:FF:C0:21:EF:BF,INSIDE,1551367712141,-92,-92
821,FF:FF:C0:21:EF:BF,INSIDE,1551367712141,-92,-92
825,FF:FF:C0:21:EF:BF,INSIDE,1551367712141,-92,-92
829,FF:FF:C0:21:EF:BF,INSIDE,1551367717459,-94,-94
833,FF:FF:C0:21:EF:BF,INSIDE,1551367717459,-94,-94
837,FF:FF:C0:21:EF:BF,INSIDE,1551367717459,-94,-94
841,FF:FF:C0:21:EF:BF,INSIDE,1551367717459,-94,-94
845,FF:FF:C0:21:EF:BF,INSIDE,1551367717459,-94,-94
849,FF:FF:C0:21:EF:BF,INSIDE,1551367718757,-88,-88
853,FF:FF:C0:21:EF:BF,INSIDE,1551367722395,-89,-89
857,FF:FF:C0:21:EF:BF,INSIDE,1551367722395,-89,-89
861,FF:FF:C0:21:EF:BF,INSIDE,1551367722395,-89,-89
865,FF:FF:C0:21:EF:BF,INSIDE,1551367722395,-89,-89
869,FF:FF:C0:21:EF:BF,INSIDE,1551367723035,-85,-85
873,FF:FF:C0:21:EF:BF,INSIDE,1551367725898,-88,-88
877,FF:FF:C0:21:EF:BF,INSIDE,1551367725898,-88,-88
881,FF:FF:C0:21:EF:BF,INSIDE,1551367728100,-93,-93
885,FF:FF:C0:21:EF:BF,INSIDE,1551367728100,-93,-93
889,FF:FF:C0:21:EF:BF,INSIDE,1551367728100,-93,-93
893,FF:FF:C0:21:EF:BF,INSIDE,1551367730726,-91,-91
897,FF:FF:C0:21:EF:BF,INSIDE,1551367730726,-91,-91
900,FF:FF:C0:21:EF:BF,INSIDE,1551367731997,-95,-95
903,FF:FF:C0:21:EF:BF,INSIDE,1551367733042,-90,-90
906,FF:FF:C0:21:EF:BF,INSIDE,1551367733042,-90,-90
909,FF:FF:C0:21:EF:BF,INSIDE,1551367734808,-88,-88
912,FF:FF:C0:21:EF:BF,INSIDE,1551367735181,-79,-79
916,FF:FF:C0:21:EF:BF,INSIDE,1551367736273,-86,-86
920,FF:FF:C0:21:EF:BF,INSIDE,1551367737061,-90,-90
924,FF:FF:C0:21:EF:BF,INSIDE,1551367738375,-82,-82
928,FF:FF:C0:21:EF:BF,INSIDE,1551367739752,-80,-80
931,FF:FF:C0:21:EF:BF,INSIDE,1551367740117,-80,-80
934,FF:FF:C0:21:EF:BF,INSIDE,1551367741389,-88,-88
937,FF:FF:C0:21:EF:BF,INSIDE,1551367742186,-85,-85
940,FF:FF:C0:21:EF:BF,INSIDE,1551367743074,-86,-86
943,FF:FF:C0:21:EF:BF,INSIDE,1551367744013,-89,-89
946,FF:FF:C0:21:EF:BF,INSIDE,1551367745226,-84,-84
950,FF:FF:C0:21:EF:BF,INSIDE,1551367746032,-86,-86
954,FF:FF:C0:21:EF:BF,INSIDE,1551367747147,-86,-86
958,FF:FF:C0:21:EF:BF,INSIDE,1551367748184,-86,-86
962,FF:FF:C0:21:EF:BF,INSIDE,1551367749067,-97,-97
966,FF:FF:C0:21:EF:BF,INSIDE,1551367750236,-91,-91
969,FF:FF:C0:21:EF:BF,INSIDE,1551367751323,-88,-88
973,FF:FF:C0:21:EF:BF,INSIDE,1551367754058,-81,-81
977,FF:FF:C0:21:EF:BF,INSIDE,1551367754058,-81,-81
981,FF:FF:C0:21:EF:BF,INSIDE,1551367754058,-81,-81
985,FF:FF:C0:21:EF:BF,INSIDE,1551367757895,-92,-92
989,FF:FF:C0:21:EF:BF,INSIDE,1551367757895,-92,-92
993,FF:FF:C0:21:EF:BF,INSIDE,1551367757895,-92,-92
997,FF:FF:C0:21:EF:BF,INSIDE,1551367758490,-89,-89
1001,FF:FF:C0:21:EF:BF,INSIDE,1551367759307,-87,-87
1005,FF:FF:C0:21:EF:BF,INSIDE,1551367761866,-92,-92
1009,FF:FF:C0:21:EF:BF,INSIDE,1551367761866,-92,-92
1013,FF:FF:C0:21:EF:BF,INSIDE,1551367762797,-94,-94
1017,FF:FF:C0:21:EF:BF,INSIDE,1551367763157,-92,-92
1021,FF:FF:C0:21:EF:BF,INSIDE,1551367764492,-85,-85
1025,FF:FF:C0:21:EF:BF,INSIDE,1551367765385,-85,-85
1029,FF:FF:C0:21:EF:BF,INSIDE,1551367766145,-88,-88
1032,FF:FF:C0:21:EF:BF,INSIDE,1551367767005,-88,-88
1041,FF:FF:C0:21:EF:BF,INSIDE,1551367775318,-79,-79
1044,FF:FF:C0:21:EF:BF,INSIDE,1551367775318,-79,-79
1047,FF:FF:C0:21:EF:BF,INSIDE,1551367775318,-79,-79
1051,FF:FF:C0:21:EF:BF,INSIDE,1551367775318,-79,-79
1055,FF:FF:C0:21:EF:BF,INSIDE,1551367775318,-79,-79
1059,FF:FF:C0:21:EF:BF,INSIDE,1551367776348,-89,-89
1063,FF:FF:C0:21:EF:BF,INSIDE,1551367779829,-82,-82
1067,FF:FF:C0:21:EF:BF,INSIDE,1551367779829,-82,-82
1071,FF:FF:C0:21:EF:BF,INSIDE,1551367779829,-82,-82
1075,FF:FF:C0:21:EF:BF,INSIDE,1551367781265,-89,-89
1079,FF:FF:C0:21:EF:BF,INSIDE,1551367781265,-89,-89
1083,FF:FF:C0:21:EF:BF,INSIDE,1551367782185,-87,-87
1087,FF:FF:C0:21:EF:BF,INSIDE,1551367783634,-91,-91
1090,FF:FF:C0:21:EF:BF,INSIDE,1551367785107,-92,-92
1093,FF:FF:C0:21:EF:BF,INSIDE,1551367785107,-92,-92
1096,FF:FF:C0:21:EF:BF,INSIDE,1551367788550,-92,-92
1100,FF:FF:C0:21:EF:BF,INSIDE,1551367788550,-92,-92
1104,FF:FF:C0:21:EF:BF,INSIDE,1551367788550,-92,-92
1108,FF:FF:C0:21:EF:BF,INSIDE,1551367790232,-89,-89
1111,FF:FF:C0:21:EF:BF,INSIDE,1551367790232,-89,-89
1114,FF:FF:C0:21:EF:BF,INSIDE,1551367794726,-93,-93
1117,FF:FF:C0:21:EF:BF,INSIDE,1551367794726,-93,-93
1120,FF:FF:C0:21:EF:BF,INSIDE,1551367794726,-93,-93
1123,FF:FF:C0:21:EF:BF,INSIDE,1551367794726,-93,-93
1126,FF:FF:C0:21:EF:BF,INSIDE,1551367795156,-96,-96
1129,FF:FF:C0:21:EF:BF,INSIDE,1551367799792,-93,-93
1132,FF:FF:C0:21:EF:BF,INSIDE,1551367799792,-93,-93
1136,FF:FF:C0:21:EF:BF,INSIDE,1551367799792,-93,-93
1140,FF:FF:C0:21:EF:BF,INSIDE,1551367799792,-93,-93
1144,FF:FF:C0:21:EF:BF,INSIDE,1551367800672,-89,-89
1148,FF:FF:C0:21:EF:BF,INSIDE,1551367801132,-85,-85
1152,FF:FF:C0:21:EF:BF,INSIDE,1551367802153,-89,-89
1156,FF:FF:C0:21:EF:BF,INSIDE,1551367803441,-83,-83
1160,FF:FF:C0:21:EF:BF,INSIDE,1551367804110,-84,-84
1164,FF:FF:C0:21:EF:BF,INSIDE,1551367806196,-91,-91
1168,FF:FF:C0:21:EF:BF,INSIDE,1551367806196,-91,-91
1172,FF:FF:C0:21:EF:BF,INSIDE,1551367807146,-87,-87
1176,FF:FF:C0:21:EF:BF,INSIDE,1551367809034,-88,-88
1180,FF:FF:C0:21:EF:BF,INSIDE,1551367809034,-88,-88
1183,FF:FF:C0:21:EF:BF,INSIDE,1551367810071,-88,-88
1186,FF:FF:C0:21:EF:BF,INSIDE,1551367811798,-94,-94
1189,FF:FF:C0:21:EF:BF,INSIDE,1551367813673,-92,-92
1192,FF:FF:C0:21:EF:BF,INSIDE,1551367813673,-92,-92
1195,FF:FF:C0:21:EF:BF,INSIDE,1551367814179,-93,-93
1198,FF:FF:C0:21:EF:BF,INSIDE,1551367815044,-79,-79
1201,FF:FF:C0:21:EF:BF,INSIDE,1551367816439,-89,-89
1204,FF:FF:C0:21:EF:BF,INSIDE,1551367817349,-91,-91
1207,FF:FF:C0:21:EF:BF,INSIDE,1551367820752,-94,-94
1210,FF:FF:C0:21:EF:BF,INSIDE,1551367820752,-94,-94
1213,FF:FF:C0:21:EF:BF,INSIDE,1551367820752,-94,-94
1216,FF:FF:C0:21:EF:BF,INSIDE,1551367822033,-84,-84
1219,FF:FF:C0:21:EF:BF,INSIDE,1551367822033,-84,-84
1222,FF:FF:C0:21:EF:BF,INSIDE,1551367823112,-92,-92
1225,FF:FF:C0:21:EF:BF,INSIDE,1551367824391,-82,-82
1228,FF:FF:C0:21:EF:BF,INSIDE,1551367825399,-89,-89
1232,FF:FF:C0:21:EF:BF,INSIDE,1551367827974,-82,-82
1236,FF:FF:C0:21:EF:BF,INSIDE,1551367827974,-82,-82
1240,FF:FF:C0:21:EF:BF,INSIDE,1551367829120,-91,-91
1244,FF:FF:C0:21:EF:BF,INSIDE,1551367829120,-91,-91
1248,FF:FF:C0:21:EF:BF,INSIDE,1551367830337,-81,-81
1258,FF:FF:C0:21:EF:BF,INSIDE,1551367837390,-87,-87
1261,FF:FF:C0:21:EF:BF,INSIDE,1551367837390,-87,-87
1264,FF:FF:C0:21:EF:BF,INSIDE,1551367837390,-87,-87
1268,FF:FF:C0:21:EF:BF,INSIDE,1551367837390,-87,-87
1272,FF:FF:C0:21:EF:BF,INSIDE,1551367837390,-87,-87
1276,FF:FF:C0:21:EF:BF,INSIDE,1551367839094,-95,-95
1280,FF:FF:C0:21:EF:BF,INSIDE,1551367839094,-95,-95
1284,FF:FF:C0:21:EF:BF,INSIDE,1551367840154,-86,-86
1288,FF:FF:C0:21:EF:BF,INSIDE,1551367841318,-93,-93
1292,FF:FF:C0:21:EF:BF,INSIDE,1551367842034,-93,-93
1296,FF:FF:C0:21:EF:BF,INSIDE,1551367846567,-93,-93
1300,FF:FF:C0:21:EF:BF,INSIDE,1551367846567,-93,-93
1304,FF:FF:C0:21:EF:BF,INSIDE,1551367846567,-93,-93
1308,FF:FF:C0:21:EF:BF,INSIDE,1551367846567,-93,-93
1312,FF:FF:C0:21:EF:BF,INSIDE,1551367849569,-92,-92
1316,FF:FF:C0:21:EF:BF,INSIDE,1551367849569,-92,-92
1320,FF:FF:C0:21:EF:BF,INSIDE,1551367849569,-92,-92
1349,FF:FF:C0:21:EF:BF,INSIDE,1551367863594,-93,-93
1353,FF:FF:C0:21:EF:BF,INSIDE,1551367863594,-93,-93
1357,FF:FF:C0:21:EF:BF,INSIDE,1551367863594,-93,-93
1361,FF:FF:C0:21:EF:BF,INSIDE,1551367863594,-93,-93
1365,FF:FF:C0:21:EF:BF,INSIDE,1551367863594,-93,-93
1368,FF:FF:C0:21:EF:BF,INSIDE,1551367865441,-91,-91
1371,FF:FF:C0:21:EF:BF,INSIDE,1551367865441,-91,-91
1375,FF:FF:C0:21:EF:BF,INSIDE,1551367866026,-94,-94
1379,FF:FF:C0:21:EF:BF,INSIDE,1551367867689,-95,-95
1383,FF:FF:C0:21:EF:BF,INSIDE,1551367868517,-91,-91
1387,FF:FF:C0:21:EF:BF,INSIDE,1551367869199,-91,-91
1391,FF:FF:C0:21:EF:BF,INSIDE,1551367870741,-94,-94
1394,FF:FF:C0:21:EF:BF,INSIDE,1551367871279,-89,-89
1397,FF:FF:C0:21:EF:BF,INSIDE,1551367873085,-94,-94
1400,FF:FF:C0:21:EF:BF,INSIDE,1551367873085,-94,-94
1403,FF:FF:C0:21:EF:BF,INSIDE,1551367874571,-90,-90
1406,FF:FF:C0:21:EF:BF,INSIDE,1551367876405,-93,-93
1409,FF:FF:C0:21:EF:BF,INSIDE,1551367876405,-93,-93
1412,FF:FF:C0:21:EF:BF,INSIDE,1551367877352,-91,-91
1416,FF:FF:C0:21:EF:BF,INSIDE,1551367878165,-92,-92
1420,FF:FF:C0:21:EF:BF,INSIDE,1551367879015,-86,-86
1424,FF:FF:C0:21:EF:BF,INSIDE,1551367880074,-87,-87
1428,FF:FF:C0:21:EF:BF,INSIDE,1551367881120,-91,-91
1432,FF:FF:C0:21:EF:BF,INSIDE,1551367882240,-77,-77
1436,FF:FF:C0:21:EF:BF,INSIDE,1551367883068,-84,-84
1440,FF:FF:C0:21:EF:BF,INSIDE,1551367884107,-84,-84
1444,FF:FF:C0:21:EF:BF,INSIDE,1551367885164,-87,-87
