,name,locationStatus,timestamp,rssiOne,rssiTwo
289,FF:FF:C0:21:EF:BA,INSIDE,1551367570046,-91,-91
293,FF:FF:C0:21:EF:BA,INSIDE,1551367571325,-88,-88
297,FF:FF:C0:21:EF:BA,INSIDE,1551367572435,-91,-91
301,FF:FF:C0:21:EF:BA,INSIDE,1551367573043,-93,-93
305,FF:FF:C0:21:EF:BA,INSIDE,1551367575027,-93,-93
309,FF:FF:C0:21:EF:BA,INSIDE,1551367575027,-93,-93
313,FF:FF:C0:21:EF:BA,INSIDE,1551367576700,-87,-87
317,FF:FF:C0:21:EF:BA,INSIDE,1551367577331,-91,-91
321,FF:FF:C0:21:EF:BA,INSIDE,1551367578324,-90,-90
325,FF:FF:C0:21:EF:BA,INSIDE,1551367580516,-84,-84
329,FF:FF:C0:21:EF:BA,INSIDE,1551367580516,-84,-84
333,FF:FF:C0:21:EF:BA,INSIDE,1551367581967,-89,-89
337,FF:FF:C0:21:EF:BA,INSIDE,1551367582184,-93,-93
341,FF:FF:C0:21:EF:BA,INSIDE,1551367583051,-89,-89
348,FF:FF:C0:21:EF:BA,INSIDE,1551367589466,-95,-95
352,FF:FF:C0:21:EF:BA,INSIDE,1551367589466,-95,-95
356,FF:FF:C0:21:EF:BA,INSIDE,1551367589466,-95,-95
360,FF:FF:C0:21:EF:BA,INSIDE,1551367589466,-95,-95
363,FF:FF:C0:21:EF:BA,INSIDE,1551367589466,-95,-95
366,FF:FF:C0:21:EF:BA,INSIDE,1551367590132,-91,-91
370,FF:FF:C0:21:EF:BA,INSIDE,1551367591128,-83,-83
374,FF:FF:C0:21:EF:BA,INSIDE,1551367592010,-80,-80
377,FF:FF:C0:21:EF:BA,INSIDE,1551367594026,-83,-83
381,FF:FF:C0:21:EF:BA,INSIDE,1551367594026,-83,-83
385,FF:FF:C0:21:EF:BA,INSIDE,1551367595851,-85,-85
389,FF:FF:C0:21:EF:BA,INSIDE,1551367598494,-91,-91
393,FF:FF:C0:21:EF:BA,INSIDE,1551367598494,-91,-91
397,FF:FF:C0:21:EF:BA,INSIDE,1551367598494,-91,-91
401,FF:FF:C0:21:EF:BA,INSIDE,1551367599137,-89,-89
405,FF:FF:C0:21:EF:BA,INSIDE,1551367600374,-85,-85
421,FF:FF:C0:21:EF:BA,INSIDE,1551367609340,-80,-80
425,FF:FF:C0:21:EF:BA,INSIDE,1551367609340,-80,-80
429,FF:FF:C0:21:EF:BA,INSIDE,1551367609340,-80,-80
433,FF:FF:C0:21:EF:BA,INSIDE,1551367609340,-80,-80
437,FF:FF:C0:21:EF:BA,INSIDE,1551367609340,-80,-80
441,FF:FF:C0:21:EF:BA,INSIDE,1551367610661,-84,-84
445,FF:FF:C0:21:EF:BA,INSIDE,1551367611026,-85,-85
448,FF:FF:C0:21:EF:BA,INSIDE,1551367614536,-86,-86
451,FF:FF:C0:21:EF:BA,INSIDE,1551367614536,-86,-86
454,FF:FF:C0:21:EF:BA,INSIDE,1551367614536,-86,-86
457,FF:FF:C0:21:EF:BA,INSIDE,1551367617238,-92,-92
460,FF:FF:C0:21:EF:BA,INSIDE,1551367617238,-92,-92
463,FF:FF:C0:21:EF:BA,INSIDE,1551367617238,-92,-92
467,FF:FF:C0:21:EF:BA,INSIDE,1551367618555,-94,-94
471,FF:FF:C0:21:EF:BA,INSIDE,1551367621716,-96,-96
475,FF:FF:C0:21:EF:BA,INSIDE,1551367621716,-96,-96
479,FF:FF:C0:21:EF:BA,INSIDE,1551367621716,-96,-96
483,FF:FF:C0:21:EF:BA,INSIDE,1551367622329,-87,-87
487,FF:FF:C0:21:EF:BA,INSIDE,1551367627254,-95,-95
491,FF:FF:C0:21:EF:BA,INSIDE,1551367627254,-95,-95
495,FF:FF:C0:21:EF:BA,INSIDE,1551367627254,-95,-95
499,FF:FF:C0:21:EF:BA,INSIDE,1551367627254,-95,-95
503,FF:FF:C0:21:EF:BA,INSIDE,1551367627254,-95,-95
507,FF:FF:C0:21:EF:BA,INSIDE,1551367629847,-89,-89
511,FF:FF:C0:21:EF:BA,INSIDE,1551367629847,-89,-89
515,FF:FF:C0:21:EF:BA,INSIDE,1551367630216,-82,-82
525,FF:FF:C0:21:EF:BA,INSIDE,1551367637692,-91,-91
529,FF:FF:C0:21:EF:BA,INSIDE,1551367637692,-91,-91
533,FF:FF:C0:21:EF:BA,INSIDE,1551367637692,-91,-91
537,FF:FF:C0:21:EF:BA,INSIDE,1551367637692,-91,-91
541,FF:FF:C0:21:EF:BA,INSIDE,1551367637692,-91,-91
545,FF:FF:C0:21:EF:BA,INSIDE,1551367638093,-93,-93
549,FF:FF:C0:21:EF:BA,INSIDE,1551367641108,-92,-92
553,FF:FF:C0:21:EF:BA,INSIDE,1551367641108,-92,-92
557,FF:FF:C0:21:EF:BA,INSIDE,1551367641108,-92,-92
561,FF:FF:C0:21:EF:BA,INSIDE,1551367645978,-94,-94
565,FF:FF:C0:21:EF:BA,INSIDE,1551367645978,-94,-94
569,FF:FF:C0:21:EF:BA,INSIDE,1551367645978,-94,-94
573,FF:FF:C0:21:EF:BA,INSIDE,1551367645978,-94,-94
577,FF:FF:C0:21:EF:BA,INSIDE,1551367646513,-96,-96
581,FF:FF:C0:21:EF:BA,INSIDE,1551367647055,-93,-93
585,FF:FF:C0:21:EF:BA,INSIDE,1551367648015,-79,-79
589,FF:FF:C0:21:EF:BA,INSIDE,1551367649258,-86,-86
593,FF:FF:C0:21:EF:BA,INSIDE,1551367650321,-85,-85
600,FF:FF:C0:21:EF:BA,INSIDE,1551367656752,-93,-93
604,FF:FF:C0:21:EF:BA,INSIDE,1551367656752,-93,-93
608,FF:FF:C0:21:EF:BA,INSIDE,1551367656752,-93,-93
612,FF:FF:C0:21:EF:BA,INSIDE,1551367656752,-93,-93
616,FF:FF:C0:21:EF:BA,INSIDE,1551367656752,-93,-93
620,FF:FF:C0:21:EF:BA,INSIDE,1551367660055,-96,-96
624,FF:FF:C0:21:EF:BA,INSIDE,1551367660055,-96,-96
628,FF:FF:C0:21:EF:BA,INSIDE,1551367660055,-96,-96
632,FF:FF:C0:21:EF:BA,INSIDE,1551367660055,-96,-96
636,FF:FF:C0:21:EF:BA,INSIDE,1551367665176,-95,-95
640,FF:FF:C0:21:EF:BA,INSIDE,1551367665176,-95,-95
644,FF:FF:C0:21:EF:BA,INSIDE,1551367665176,-95,-95
648,FF:FF:C0:21:EF:BA,INSIDE,1551367665176,-95,-95
652,FF:FF:C0:21:EF:BA,INSIDE,1551367665176,-95,-95
656,FF:FF:C0:21:EF:BA,INSIDE,1551367666070,-82,-82
660,FF:FF:C0:21:EF:BA,INSIDE,1551367667739,-83,-83
663,FF:FF:C0:21:EF:BA,INSIDE,1551367668020,-89,-89
666,FF:FF:C0:21:EF:BA,INSIDE,1551367671622,-90,-90
669,FF:FF:C0:21:EF:BA,INSIDE,1551367671622,-90,-90
673,FF:FF:C0:21:EF:BA,INSIDE,1551367671622,-90,-90
677,FF:FF:C0:21:EF:BA,INSIDE,1551367674495,-93,-93
681,FF:FF:C0:21:EF:BA,INSIDE,1551367674495,-93,-93
685,FF:FF:C0:21:EF:BA,INSIDE,1551367674495,-93,-93
689,FF:FF:C0:21:EF:BA,INSIDE,1551367675437,-91,-91
693,FF:FF:C0:21:EF:BA,INSIDE,1551367679315,-93,-93
697,FF:FF:C0:21:EF:BA,INSIDE,1551367679315,-93,-93
701,FF:FF:C0:21:EF:BA,INSIDE,1551367679315,-93,-93
705,FF:FF:C0:21:EF:BA,INSIDE,1551367679315,-93,-93
709,FF:FF:C0:21:EF:BA,INSIDE,1551367680539,-95,-95
713,FF:FF:C0:21:EF:BA,INSIDE,1551367683457,-91,-91
717,FF:FF:C0:21:EF:BA,INSIDE,1551367683457,-91,-91
721,FF:FF:C0:21:EF:BA,INSIDE,1551367683457,-91,-91
725,FF:FF:C0:21:EF:BA,INSIDE,1551367684176,-86,-86
729,FF:FF:C0:21:EF:BA,INSIDE,1551367685056,-85,-85
733,FF:FF:C0:21:EF:BA,INSIDE,1551367686338,-87,-87
746,FF:FF:C0:21:EF:BA,INSIDE,1551367694017,-94,-94
750,FF:FF:C0:21:EF:BA,INSIDE,1551367694017,-94,-94
753,FF:FF:C0:21:EF:BA,INSIDE,1551367694017,-94,-94
756,FF:FF:C0:21:EF:BA,INSIDE,1551367694017,-94,-94
759,FF:FF:C0:21:EF:BA,INSIDE,1551367694017,-94,-94
766,FF:FF:C0:21:EF:BA,INSIDE,1551367701063,-86,-86
769,FF:FF:C0:21:EF:BA,INSIDE,1551367701063,-86,-86
772,FF:FF:C0:21:EF:BA,INSIDE,1551367701063,-86,-86
776,FF:FF:C0:21:EF:BA,INSIDE,1551367701063,-86,-86
780,FF:FF:C0:21:EF:BA,INSIDE,1551367701063,-86,-86
784,FF:FF:C0:21:EF:BA,INSIDE,1551367702797,-96,-96
788,FF:FF:C0:21:EF:BA,INSIDE,1551367703011,-95,-95
792,FF:FF:C0:21:EF:BA,INSIDE,1551367704711,-88,-88
796,FF:FF:C0:21:EF:BA,INSIDE,1551367706659,-80,-80
800,FF:FF:C0:21:EF:BA,INSIDE,1551367706659,-80,-80
804,FF:FF:C0:21:EF:BA,INSIDE,1551367707031,-90,-90
808,FF:FF:C0:21:EF:BA,INSIDE,1551367709436,-88,-88
812,FF:FF:C0:21:EF:BA,INSIDE,1551367709436,-88,-88
819,FF:FF:C0:21:EF:BA,INSIDE,1551367715981,-94,-94
823,FF:FF:C0:21:EF:BA,INSIDE,1551367715981,-94,-94
827,FF:FF:C0:21:EF:BA,INSIDE,1551367715981,-94,-94
831,FF:FF:C0:21:EF:BA,INSIDE,1551367715981,-94,-94
835,FF:FF:C0:21:EF:BA,INSIDE,1551367715981,-94,-94
839,FF:FF:C0:21:EF:BA,INSIDE,1551367716010,-95,-95
843,FF:FF:C0:21:EF:BA,INSIDE,1551367721699,-89,-89
847,FF:FF:C0:21:EF:BA,INSIDE,1551367721699,-89,-89
851,FF:FF:C0:21:EF:BA,INSIDE,1551367721699,-89,-89
855,FF:FF:C0:21:EF:BA,INSIDE,1551367721699,-89,-89
859,FF:FF:C0:21:EF:BA,INSIDE,1551367721699,-89,-89
863,FF:FF:C0:21:EF:BA,INSIDE,1551367722010,-93,-93
867,FF:FF:C0:21:EF:BA,INSIDE,1551367723035,-84,-84
871,FF:FF:C0:21:EF:BA,INSIDE,1551367724067,-89,-89
875,FF:FF:C0:21:EF:BA,INSIDE,1551367725012,-85,-85
879,FF:FF:C0:21:EF:BA,INSIDE,1551367727301,-83,-83
883,FF:FF:C0:21:EF:BA,INSIDE,1551367727301,-83,-83
887,FF:FF:C0:21:EF:BA,INSIDE,1551367728100,-87,-87
891,FF:FF:C0:21:EF:BA,INSIDE,1551367729747,-93,-93
895,FF:FF:C0:21:EF:BA,INSIDE,1551367730334,-91,-91
914,FF:FF:C0:21:EF:BA,INSIDE,1551367740312,-93,-93
918,FF:FF:C0:21:EF:BA,INSIDE,1551367740312,-93,-93
922,FF:FF:C0:21:EF:BA,INSIDE,1551367740312,-93,-93
926,FF:FF:C0:21:EF:BA,INSIDE,1551367740312,-93,-93
929,FF:FF:C0:21:EF:BA,INSIDE,1551367740312,-93,-93
933,FF:FF:C0:21:EF:BA,INSIDE,1551367741586,-87,-87
936,FF:FF:C0:21:EF:BA,INSIDE,1551367742003,-90,-90
939,FF:FF:C0:21:EF:BA,INSIDE,1551367744020,-85,-85
942,FF:FF:C0:21:EF:BA,INSIDE,1551367744020,-85,-85
948,FF:FF:C0:21:EF:BA,INSIDE,1551367750371,-95,-95
952,FF:FF:C0:21:EF:BA,INSIDE,1551367750371,-95,-95
956,FF:FF:C0:21:EF:BA,INSIDE,1551367750371,-95,-95
960,FF:FF:C0:21:EF:BA,INSIDE,1551367750371,-95,-95
964,FF:FF:C0:21:EF:BA,INSIDE,1551367750371,-95,-95
971,FF:FF:C0:21:EF:BA,INSIDE,1551367756091,-85,-85
975,FF:FF:C0:21:EF:BA,INSIDE,1551367756091,-85,-85
979,FF:FF:C0:21:EF:BA,INSIDE,1551367756091,-85,-85
983,FF:FF:C0:21:EF:BA,INSIDE,1551367756091,-85,-85
987,FF:FF:C0:21:EF:BA,INSIDE,1551367756091,-85,-85
991,FF:FF:C0:21:EF:BA,INSIDE,1551367758287,-91,-91
995,FF:FF:C0:21:EF:BA,INSIDE,1551367758287,-91,-91
999,FF:FF:C0:21:EF:BA,INSIDE,1551367759338,-95,-95
1003,FF:FF:C0:21:EF:BA,INSIDE,1551367760120,-86,-86
1007,FF:FF:C0:21:EF:BA,INSIDE,1551367761036,-74,-74
1011,FF:FF:C0:21:EF:BA,INSIDE,1551367762304,-86,-86
1015,FF:FF:C0:21:EF:BA,INSIDE,1551367765540,-87,-87
1019,FF:FF:C0:21:EF:BA,INSIDE,1551367765540,-87,-87
1023,FF:FF:C0:21:EF:BA,INSIDE,1551367765540,-87,-87
1027,FF:FF:C0:21:EF:BA,INSIDE,1551367766194,-89,-89
1049,FF:FF:C0:21:EF:BA,INSIDE,1551367778733,-94,-94
1053,FF:FF:C0:21:EF:BA,INSIDE,1551367778733,-94,-94
1057,FF:FF:C0:21:EF:BA,INSIDE,1551367778733,-94,-94
1061,FF:FF:C0:21:EF:BA,INSIDE,1551367778733,-94,-94
1065,FF:FF:C0:21:EF:BA,INSIDE,1551367778733,-94,-94
1069,FF:FF:C0:21:EF:BA,INSIDE,1551367779166,-80,-80
1073,FF:FF:C0:21:EF:BA,INSIDE,1551367780610,-88,-88
1077,FF:FF:C0:21:EF:BA,INSIDE,1551367781754,-88,-88
1081,FF:FF:C0:21:EF:BA,INSIDE,1551367782148,-86,-86
1085,FF:FF:C0:21:EF:BA,INSIDE,1551367783634,-82,-82
1098,FF:FF:C0:21:EF:BA,INSIDE,1551367791710,-94,-94
1102,FF:FF:C0:21:EF:BA,INSIDE,1551367791710,-94,-94
1106,FF:FF:C0:21:EF:BA,INSIDE,1551367791710,-94,-94
1110,FF:FF:C0:21:EF:BA,INSIDE,1551367791710,-94,-94
1113,FF:FF:C0:21:EF:BA,INSIDE,1551367791710,-94,-94
1116,FF:FF:C0:21:EF:BA,INSIDE,1551367795616,-94,-94
1119,FF:FF:C0:21:EF:BA,INSIDE,1551367795616,-94,-94
1122,FF:FF:C0:21:EF:BA,INSIDE,1551367795616,-94,-94
1125,FF:FF:C0:21:EF:BA,INSIDE,1551367795616,-94,-94
1128,FF:FF:C0:21:EF:BA,INSIDE,1551367799923,-95,-95
1131,FF:FF:C0:21:EF:BA,INSIDE,1551367799923,-95,-95
1134,FF:FF:C0:21:EF:BA,INSIDE,1551367799923,-95,-95
1138,FF:FF:C0:21:EF:BA,INSIDE,1551367799923,-95,-95
1142,FF:FF:C0:21:EF:BA,INSIDE,1551367800094,-92,-92
1146,FF:FF:C0:21:EF:BA,INSIDE,1551367801097,-87,-87
1150,FF:FF:C0:21:EF:BA,INSIDE,1551367804393,-96,-96
1154,FF:FF:C0:21:EF:BA,INSIDE,1551367804393,-96,-96
1158,FF:FF:C0:21:EF:BA,INSIDE,1551367804393,-96,-96
1162,FF:FF:C0:21:EF:BA,INSIDE,1551367806475,-88,-88
1166,FF:FF:C0:21:EF:BA,INSIDE,1551367806475,-88,-88
1170,FF:FF:C0:21:EF:BA,INSIDE,1551367809462,-90,-90
1174,FF:FF:C0:21:EF:BA,INSIDE,1551367809462,-90,-90
1178,FF:FF:C0:21:EF:BA,INSIDE,1551367809462,-90,-90
1182,FF:FF:C0:21:EF:BA,INSIDE,1551367810315,-81,-81
1185,FF:FF:C0:21:EF:BA,INSIDE,1551367812593,-88,-88
1188,FF:FF:C0:21:EF:BA,INSIDE,1551367812593,-88,-88
1191,FF:FF:C0:21:EF:BA,INSIDE,1551367813072,-93,-93
1194,FF:FF:C0:21:EF:BA,INSIDE,1551367814405,-94,-94
1197,FF:FF:C0:21:EF:BA,INSIDE,1551367817513,-93,-93
1200,FF:FF:C0:21:EF:BA,INSIDE,1551367817513,-93,-93
1203,FF:FF:C0:21:EF:BA,INSIDE,1551367817513,-93,-93
1206,FF:FF:C0:21:EF:BA,INSIDE,1551367820133,-91,-91
1209,FF:FF:C0:21:EF:BA,INSIDE,1551367820133,-91,-91
1212,FF:FF:C0:21:EF:BA,INSIDE,1551367820133,-91,-91
1215,FF:FF:C0:21:EF:BA,INSIDE,1551367822096,-94,-94
1218,FF:FF:C0:21:EF:BA,INSIDE,1551367822096,-94,-94
1221,FF:FF:C0:21:EF:BA,INSIDE,1551367823769,-94,-94
1224,FF:FF:C0:21:EF:BA,INSIDE,1551367825894,-91,-91
1227,FF:FF:C0:21:EF:BA,INSIDE,1551367825894,-91,-91
1230,FF:FF:C0:21:EF:BA,INSIDE,1551367826111,-87,-87
1234,FF:FF:C0:21:EF:BA,INSIDE,1551367828033,-86,-86
1238,FF:FF:C0:21:EF:BA,INSIDE,1551367828033,-86,-86
1242,FF:FF:C0:21:EF:BA,INSIDE,1551367829051,-88,-88
1246,FF:FF:C0:21:EF:BA,INSIDE,1551367830799,-89,-89
1250,FF:FF:C0:21:EF:BA,INSIDE,1551367831192,-93,-93
1253,FF:FF:C0:21:EF:BA,INSIDE,1551367832951,-95,-95
1256,FF:FF:C0:21:EF:BA,INSIDE,1551367833953,-93,-93
1266,FF:FF:C0:21:EF:BA,INSIDE,1551367840597,-87,-87
1270,FF:FF:C0:21:EF:BA,INSIDE,1551367840597,-87,-87
1274,FF:FF:C0:21:EF:BA,INSIDE,1551367840597,-87,-87
1278,FF:FF:C0:21:EF:BA,INSIDE,1551367840597,-87,-87
1282,FF:FF:C0:21:EF:BA,INSIDE,1551367840597,-87,-87
1286,FF:FF:C0:21:EF:BA,INSIDE,1551367841077,-85,-85
1290,FF:FF:C0:21:EF:BA,INSIDE,1551367844596,-86,-86
1294,FF:FF:C0:21:EF:BA,INSIDE,1551367844596,-86,-86
1298,FF:FF:C0:21:EF:BA,INSIDE,1551367844596,-86,-86
1302,FF:FF:C0:21:EF:BA,INSIDE,1551367847634,-89,-89
1306,FF:FF:C0:21:EF:BA,INSIDE,1551367847634,-89,-89
1310,FF:FF:C0:21:EF:BA,INSIDE,1551367847634,-89,-89
1314,FF:FF:C0:21:EF:BA,INSIDE,1551367849994,-91,-91
1318,FF:FF:C0:21:EF:BA,INSIDE,1551367849994,-91,-91
1322,FF:FF:C0:21:EF:BA,INSIDE,1551367850196,-92,-92
1325,FF:FF:C0:21:EF:BA,INSIDE,1551367851547,-88,-88
1328,FF:FF:C0:21:EF:BA,INSIDE,1551367854035,-89,-89
1331,FF:FF:C0:21:EF:BA,INSIDE,1551367854035,-89,-89
1334,FF:FF:C0:21:EF:BA,INSIDE,1551367854035,-89,-89
1337,FF:FF:C0:21:EF:BA,INSIDE,1551367855311,-92,-92
1339,FF:FF:C0:21:EF:BA,INSIDE,1551367856115,-90,-90
1341,FF:FF:C0:21:EF:BA,INSIDE,1551367857030,-96,-96
1344,FF:FF:C0:21:EF:BA,INSIDE,1551367858568,-87,-87
1347,FF:FF:C0:21:EF:BA,INSIDE,1551367859160,-88,-88
1351,FF:FF:C0:21:EF:BA,INSIDE,1551367861037,-90,-90
1355,FF:FF:C0:21:EF:BA,INSIDE,1551367861037,-90,-90
1359,FF:FF:C0:21:EF:BA,INSIDE,1551367863463,-88,-88
1363,FF:FF:C0:21:EF:BA,INSIDE,1551367863463,-88,-88
1367,FF:FF:C0:21:EF:BA,INSIDE,1551367864170,-89,-89
1370,FF:FF:C0:21:EF:BA,INSIDE,1551367865087,-88,-88
1373,FF:FF:C0:21:EF:BA,INSIDE,1551367866015,-83,-83
1377,FF:FF:C0:21:EF:BA,INSIDE,1551367870212,-97,-97
1381,FF:FF:C0:21:EF:BA,INSIDE,1551367870212,-97,-97
1385,FF:FF:C0:21:EF:BA,INSIDE,1551367870212,-97,-97
1389,FF:FF:C0:21:EF:BA,INSIDE,1551367870212,-97,-97
1414,FF:FF:C0:21:EF:BA,INSIDE,1551367882814,-86,-86
1418,FF:FF:C0:21:EF:BA,INSIDE,1551367882814,-86,-86
1422,FF:FF:C0:21:EF:BA,INSIDE,1551367882814,-86,-86
1426,FF:FF:C0:21:EF:BA,INSIDE,1551367882814,-86,-86
1430,FF:FF:C0:21:EF:BA,INSIDE,1551367882814,-86,-86
1434,FF:FF:C0:21:EF:BA,INSIDE,1551367886276,-89,-89
1438,FF:FF:C0:21:EF:BA,INSIDE,1551367886276,-89,-89
1442,FF:FF:C0:21:EF:BA,INSIDE,1551367886276,-89,-89
1446,FF:FF:C0:21:EF:BA,INSIDE,1551367886276,-89,-89
1450,FF:FF:C0:21:EF:BA,INSIDE,1551367887118,-91,-91
1454,FF:FF:C0:21:EF:BA,INSIDE,1551367888002,-93,-93
1458,FF:FF:C0:21:EF:BA,INSIDE,1551367889059,-90,-90
1471,FF:FF:C0:21:EF:BA,INSIDE,1551367897110,-88,-88
1475,FF:FF:C0:21:EF:BA,INSIDE,1551367897110,-88,-88
1479,FF:FF:C0:21:EF:BA,INSIDE,1551367897110,-88,-88
1483,FF:FF:C0:21:EF:BA,INSIDE,1551367897110,-88,-88
1487,FF:FF:C0:21:EF:BA,INSIDE,1551367897110,-88,-88
1491,FF:FF:C0:21:EF:BA,INSIDE,1551367900364,-91,-91
1495,FF:FF:C0:21:EF:BA,INSIDE,1551367900364,-91,-91
1499,FF:FF:C0:21:EF:BA,INSIDE,1551367900364,-91,-91
1503,FF:FF:C0:21:EF:BA,INSIDE,1551367903794,-93,-93
1507,FF:FF:C0:21:EF:BA,INSIDE,1551367903794,-93,-93
1511,FF:FF:C0:21:EF:BA,INSIDE,1551367903794,-93,-93
1515,FF:FF:C0:21:EF:BA,INSIDE,1551367904435,-87,-87
1519,FF:FF:C0:21:EF:BA,INSIDE,1551367906346,-88,-88
1523,FF:FF:C0:21:EF:BA,INSIDE,1551367906346,-88,-88
1527,FF:FF:C0:21:EF:BA,INSIDE,1551367907142,-96,-96
1531,FF:FF:C0:21:EF:BA,INSIDE,1551367908076,-94,-94
1535,FF:FF:C0:21:EF:BA,INSIDE,1551367909314,-91,-91
1539,FF:FF:C0:21:EF:BA,INSIDE,1551367911694,-92,-92
