,name,locationStatus,timestamp,rssiOne,rssiTwo
5103,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367723027,-91,-91
5107,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367724549,-86,-86
5111,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367725146,-88,-88
5115,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367726026,-88,-88
5119,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367727510,-92,-92
5123,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367729382,-88,-88
5127,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367729382,-88,-88
5131,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367730066,-89,-89
5135,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367731145,-88,-88
5139,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367732225,-89,-89
5143,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367733536,-88,-88
5147,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367734104,-80,-80
5151,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367735011,-85,-85
5155,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367736075,-90,-90
5159,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367737347,-84,-84
5163,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367738008,-80,-80
5167,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367739102,-84,-84
5171,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367740134,-76,-76
5175,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367741032,-75,-75
5179,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367742270,-84,-84
5183,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367743069,-82,-82
5187,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367744347,-82,-82
5191,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367745659,-81,-81
5195,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367746391,-86,-86
5199,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367747104,-82,-82
5203,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367748273,-91,-91
5207,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367749067,-93,-93
5211,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367750153,-89,-89
5215,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367751861,-92,-92
5219,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367756355,-92,-92
5223,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367756355,-92,-92
5227,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367756355,-92,-92
5231,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367756355,-92,-92
5235,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367756355,-92,-92
5239,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367757858,-77,-77
5243,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367758027,-81,-81
5247,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367759146,-81,-81
5251,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367760153,-87,-87
5255,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367761030,-87,-87
5259,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367762947,-89,-89
5263,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367763148,-89,-89
5267,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367766548,-92,-92
5271,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367766548,-92,-92
5275,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367766548,-92,-92
5278,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367768486,-87,-87
5281,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367768486,-87,-87
5285,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367769994,-91,-91
5289,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367770148,-89,-89
5293,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367771485,-86,-86
5297,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367772181,-97,-97
5301,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367773414,-86,-86
5305,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367774058,-86,-86
5309,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367775067,-77,-77
5313,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367776018,-86,-86
5317,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367778026,-86,-86
5321,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367778026,-86,-86
5325,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367779108,-82,-82
5329,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367780187,-83,-83
5333,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367781068,-90,-90
5337,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367782025,-94,-94
5341,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367783003,-96,-96
5345,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367788747,-94,-94
5349,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367788747,-94,-94
5353,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367788747,-94,-94
5357,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367788747,-94,-94
5361,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367788747,-94,-94
5365,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367790228,-96,-96
5369,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367790228,-96,-96
5373,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367791710,-88,-88
5377,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367792789,-80,-80
5381,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367793027,-86,-86
5385,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367794073,-85,-85
5389,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367795173,-94,-94
5393,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367796233,-77,-77
5397,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367797033,-91,-91
5401,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367798333,-83,-83
5405,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367799011,-88,-88
5409,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367800077,-91,-91
5413,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367801097,-90,-90
5417,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367802510,-85,-85
5421,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367803031,-82,-82
5425,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367804156,-82,-82
5429,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367805432,-86,-86
5433,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367806042,-75,-75
5437,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367807523,-89,-89
5441,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367808181,-79,-79
5445,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367809434,-84,-84
5449,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367810030,-78,-78
5453,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367811155,-71,-71
5457,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367812193,-78,-78
5461,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367813072,-94,-94
5465,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367814005,-84,-84
5469,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367815031,-89,-89
5473,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367816928,-86,-86
5477,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367817714,-81,-81
5481,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367818208,-86,-86
5485,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367819155,-82,-82
5489,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367820074,-87,-87
5493,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367821156,-72,-72
5497,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367822088,-76,-76
5501,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367823133,-82,-82
5505,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367824136,-84,-84
5509,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367825033,-74,-74
5513,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367826071,-74,-74
5517,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367827021,-70,-70
5521,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367828006,-76,-76
5525,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367829048,-79,-79
5529,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367830113,-73,-73
5533,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367831206,-76,-76
5537,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367832077,-83,-83
5541,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367833095,-83,-83
5545,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367834187,-76,-76
5549,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367835034,-79,-79
5553,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367836312,-88,-88
5557,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367837055,-75,-75
5561,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367838193,-71,-71
5565,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367839271,-72,-72
5569,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367840217,-69,-69
5573,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367841281,-77,-77
5577,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367842317,-85,-85
5581,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367843112,-74,-74
5585,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367844193,-67,-67
5589,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367845112,-81,-81
5593,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367846354,-77,-77
5597,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367847436,-86,-86
5601,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367848033,-86,-86
5605,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367849113,-89,-89
5609,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367850234,-92,-92
5613,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367851008,-80,-80
5617,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367852081,-77,-77
5621,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367853180,-80,-80
5625,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367854831,-87,-87
5629,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367855394,-88,-88
5633,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367856115,-72,-72
5637,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367857025,-91,-91
5641,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367858105,-95,-95
5645,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367859626,-83,-83
5649,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367860319,-86,-86
5653,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367861732,-79,-79
5657,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367862126,-86,-86
5661,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367863198,-76,-76
5665,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367864132,-77,-77
5669,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367865369,-73,-73
5673,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367866156,-71,-71
5677,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367867242,-72,-72
5681,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367868002,-82,-82
5685,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367869258,-84,-84
5689,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367870484,-77,-77
5693,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367871296,-74,-74
5697,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367872579,-87,-87
5701,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367873047,-78,-78
5705,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367874034,-86,-86
5709,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367875149,-91,-91
5713,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367876042,-81,-81
5717,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367877128,-86,-86
5721,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367878192,-82,-82
5725,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367879690,-90,-90
5729,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367880033,-84,-84
5733,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367881316,-93,-93
5737,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367882002,-93,-93
5741,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367883696,-86,-86
5745,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367884078,-79,-79
5749,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367885361,-75,-75
5753,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367886041,-76,-76
5757,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367887118,-74,-74
5761,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367888116,-86,-86
5765,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367889050,-93,-93
5769,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367890082,-93,-93
5773,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367891047,-90,-90
5777,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367892651,-89,-89
5781,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367893249,-90,-90
5785,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367894593,-95,-95
5789,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367895044,-88,-88
5793,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367896159,-90,-90
5797,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367897454,-91,-91
5801,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367898663,-93,-93
5805,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367899051,-93,-93
5809,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367900018,-97,-97
5813,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367902550,-92,-92
5817,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367902550,-92,-92
5821,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367903173,-93,-93
5825,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367904796,-92,-92
5829,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367907338,-90,-90
5833,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367907338,-90,-90
5837,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367907338,-90,-90
5841,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367908210,-89,-89
5845,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367909492,-73,-73
5849,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367910188,-86,-86
5853,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367911171,-75,-75
5857,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367912068,-80,-80
5861,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367913165,-71,-71
5865,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367914214,-73,-73
5869,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367915042,-79,-79
5873,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367917197,-81,-81
5877,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367917197,-81,-81
5881,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367918253,-86,-86
5885,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367919340,-77,-77
5889,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367920148,-77,-77
5893,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367923570,-80,-80
5897,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367923570,-80,-80
5901,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367923570,-80,-80
5905,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367925051,-71,-71
5909,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367925051,-71,-71
5913,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367926560,-90,-90
5917,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367928164,-73,-73
5921,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367928164,-73,-73
5925,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367929134,-77,-77
5929,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367930040,-75,-75
5933,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367931051,-74,-74
5937,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367932002,-84,-84
5941,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367933084,-80,-80
5945,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367934289,-80,-80
5949,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367935145,-77,-77
5953,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367936209,-76,-76
5957,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367938977,-90,-90
5961,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367938977,-90,-90
5965,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367939140,-86,-86
5969,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367940038,-88,-88
5973,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367941089,-89,-89
5977,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367942436,-93,-93
5981,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367943186,-94,-94
5985,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367944607,-89,-89
5989,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367945166,-91,-91
5993,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367946667,-95,-95
5997,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367947066,-95,-95
6001,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367948989,-91,-91
6005,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367949009,-88,-88
6009,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367950092,-80,-80
6013,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367951168,-74,-74
6017,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367952003,-74,-74
6021,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367953087,-76,-76
6025,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367957932,-76,-76
6029,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367957932,-76,-76
6033,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367957932,-76,-76
6037,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367957932,-76,-76
6041,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367958133,-75,-75
6045,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367959007,-75,-75
6049,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367960086,-78,-78
6053,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367961138,-71,-71
6057,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367962179,-73,-73
6061,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367963051,-76,-76
6065,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367964133,-68,-68
6069,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367965085,-73,-73
6073,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367967092,-73,-73
6077,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367967092,-73,-73
6081,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367969104,-79,-79
6085,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367969104,-79,-79
6089,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367970046,-83,-83
6093,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367971618,-76,-76
6097,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367972009,-80,-80
6101,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367973088,-77,-77
6105,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367974573,-76,-76
6109,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367975024,-71,-71
6113,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367976792,-72,-72
6117,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367977563,-71,-71
6121,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367979014,-69,-69
6125,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367979014,-69,-69
6129,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367980605,-66,-66
6133,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367981004,-64,-64
6137,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367982058,-76,-76
6141,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367983129,-83,-83
6145,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367984159,-88,-88
6149,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367985032,-73,-73
6153,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367986291,-77,-77
6157,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367988285,-70,-70
6161,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367988285,-70,-70
6165,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367989054,-77,-77
6169,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367990205,-85,-85
6173,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367991642,-81,-81
6177,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367992109,-77,-77
6181,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367993189,-74,-74
6185,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367994911,-69,-69
6189,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367995261,-84,-84
6193,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367996735,-77,-77
6197,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367997103,-78,-78
6201,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367998013,-75,-75
6205,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551367999327,-79,-79
6209,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368000385,-86,-86
6213,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368001254,-89,-89
6217,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368002955,-96,-96
6221,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368003160,-88,-88
6225,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368004015,-78,-78
6229,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368005296,-80,-80
6233,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368006379,-89,-89
6237,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368008061,-96,-96
6241,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368008061,-96,-96
6245,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368009217,-79,-79
6249,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368010022,-84,-84
6253,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368012581,-74,-74
6257,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368012581,-74,-74
6261,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368013181,-86,-86
6265,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368015019,-85,-85
6269,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368015019,-85,-85
6273,FF:FF:C0:21:EF:A4,IN_VESTIBULE,1551368016173,-91,-91
